통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202312,서울특별시,종로구,심한 장애,남자,1242
202312,서울특별시,종로구,심한 장애,여자,838
202312,서울특별시,종로구,심하지 않은 장애,남자,2037
202312,서울특별시,종로구,심하지 않은 장애,여자,1565
202312,서울특별시,중구,심한 장애,남자,1135
202312,서울특별시,중구,심한 장애,여자,760
202312,서울특별시,중구,심하지 않은 장애,남자,1980
202312,서울특별시,중구,심하지 않은 장애,여자,1559
202312,서울특별시,용산구,심한 장애,남자,1570
202312,서울특별시,용산구,심한 장애,여자,1013
202312,서울특별시,용산구,심하지 않은 장애,남자,2682
202312,서울특별시,용산구,심하지 않은 장애,여자,2027
202312,서울특별시,성동구,심한 장애,남자,2223
202312,서울특별시,성동구,심한 장애,여자,1472
202312,서울특별시,성동구,심하지 않은 장애,남자,4036
202312,서울특별시,성동구,심하지 않은 장애,여자,3158
202312,서울특별시,광진구,심한 장애,남자,2512
202312,서울특별시,광진구,심한 장애,여자,1734
202312,서울특별시,광진구,심하지 않은 장애,남자,4466
202312,서울특별시,광진구,심하지 않은 장애,여자,3384
202312,서울특별시,동대문구,심한 장애,남자,3178
202312,서울특별시,동대문구,심한 장애,여자,2008
202312,서울특별시,동대문구,심하지 않은 장애,남자,5711
202312,서울특별시,동대문구,심하지 않은 장애,여자,4452
202312,서울특별시,중랑구,심한 장애,남자,4439
202312,서울특별시,중랑구,심한 장애,여자,3007
202312,서울특별시,중랑구,심하지 않은 장애,남자,7234
202312,서울특별시,중랑구,심하지 않은 장애,여자,5497
202312,서울특별시,성북구,심한 장애,남자,3523
202312,서울특별시,성북구,심한 장애,여자,2430
202312,서울특별시,성북구,심하지 않은 장애,남자,6156
202312,서울특별시,성북구,심하지 않은 장애,여자,4919
202312,서울특별시,강북구,심한 장애,남자,3659
202312,서울특별시,강북구,심한 장애,여자,2614
202312,서울특별시,강북구,심하지 않은 장애,남자,5941
202312,서울특별시,강북구,심하지 않은 장애,여자,4723
202312,서울특별시,도봉구,심한 장애,남자,3236
202312,서울특별시,도봉구,심한 장애,여자,2149
202312,서울특별시,도봉구,심하지 않은 장애,남자,5485
202312,서울특별시,도봉구,심하지 않은 장애,여자,4217
202312,서울특별시,노원구,심한 장애,남자,6513
202312,서울특별시,노원구,심한 장애,여자,4747
202312,서울특별시,노원구,심하지 않은 장애,남자,7916
202312,서울특별시,노원구,심하지 않은 장애,여자,6942
202312,서울특별시,은평구,심한 장애,남자,5059
202312,서울특별시,은평구,심한 장애,여자,3047
202312,서울특별시,은평구,심하지 않은 장애,남자,7411
202312,서울특별시,은평구,심하지 않은 장애,여자,5876
202312,서울특별시,서대문구,심한 장애,남자,2501
202312,서울특별시,서대문구,심한 장애,여자,1768
202312,서울특별시,서대문구,심하지 않은 장애,남자,4189
202312,서울특별시,서대문구,심하지 않은 장애,여자,3517
202312,서울특별시,마포구,심한 장애,남자,2807
202312,서울특별시,마포구,심한 장애,여자,1999
202312,서울특별시,마포구,심하지 않은 장애,남자,4307
202312,서울특별시,마포구,심하지 않은 장애,여자,3534
202312,서울특별시,양천구,심한 장애,남자,3700
202312,서울특별시,양천구,심한 장애,여자,2434
202312,서울특별시,양천구,심하지 않은 장애,남자,6532
202312,서울특별시,양천구,심하지 않은 장애,여자,4878
202312,서울특별시,강서구,심한 장애,남자,6926
202312,서울특별시,강서구,심한 장애,여자,4688
202312,서울특별시,강서구,심하지 않은 장애,남자,9409
202312,서울특별시,강서구,심하지 않은 장애,여자,7145
202312,서울특별시,구로구,심한 장애,남자,3919
202312,서울특별시,구로구,심한 장애,여자,2602
202312,서울특별시,구로구,심하지 않은 장애,남자,7185
202312,서울특별시,구로구,심하지 않은 장애,여자,5111
202312,서울특별시,금천구,심한 장애,남자,2495
202312,서울특별시,금천구,심한 장애,여자,1609
202312,서울특별시,금천구,심하지 않은 장애,남자,4573
202312,서울특별시,금천구,심하지 않은 장애,여자,3105
202312,서울특별시,영등포구,심한 장애,남자,3051
202312,서울특별시,영등포구,심한 장애,여자,1814
202312,서울특별시,영등포구,심하지 않은 장애,남자,5632
202312,서울특별시,영등포구,심하지 않은 장애,여자,4108
202312,서울특별시,동작구,심한 장애,남자,3010
202312,서울특별시,동작구,심한 장애,여자,2064
202312,서울특별시,동작구,심하지 않은 장애,남자,5096
202312,서울특별시,동작구,심하지 않은 장애,여자,3933
202312,서울특별시,관악구,심한 장애,남자,4260
202312,서울특별시,관악구,심한 장애,여자,2829
202312,서울특별시,관악구,심하지 않은 장애,남자,7428
202312,서울특별시,관악구,심하지 않은 장애,여자,5467
202312,서울특별시,서초구,심한 장애,남자,2378
202312,서울특별시,서초구,심한 장애,여자,1573
202312,서울특별시,서초구,심하지 않은 장애,남자,3584
202312,서울특별시,서초구,심하지 않은 장애,여자,2590
202312,서울특별시,강남구,심한 장애,남자,3992
202312,서울특별시,강남구,심한 장애,여자,2699
202312,서울특별시,강남구,심하지 않은 장애,남자,4947
202312,서울특별시,강남구,심하지 않은 장애,여자,3716
202312,서울특별시,송파구,심한 장애,남자,4752
202312,서울특별시,송파구,심한 장애,여자,2887
202312,서울특별시,송파구,심하지 않은 장애,남자,7240
202312,서울특별시,송파구,심하지 않은 장애,여자,5402
202312,서울특별시,강동구,심한 장애,남자,4425
202312,서울특별시,강동구,심한 장애,여자,2604
202312,서울특별시,강동구,심하지 않은 장애,남자,6742
202312,서울특별시,강동구,심하지 않은 장애,여자,4810
202312,부산광역시,중구,심한 장애,남자,534
202312,부산광역시,중구,심한 장애,여자,325
202312,부산광역시,중구,심하지 않은 장애,남자,922
202312,부산광역시,중구,심하지 않은 장애,여자,734
