통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202110,서울특별시,종로구,심한 장애,남자,1317
202110,서울특별시,종로구,심한 장애,여자,892
202110,서울특별시,종로구,심하지 않은 장애,남자,2111
202110,서울특별시,종로구,심하지 않은 장애,여자,1622
202110,서울특별시,중구,심한 장애,남자,1179
202110,서울특별시,중구,심한 장애,여자,774
202110,서울특별시,중구,심하지 않은 장애,남자,2072
202110,서울특별시,중구,심하지 않은 장애,여자,1601
202110,서울특별시,용산구,심한 장애,남자,1635
202110,서울특별시,용산구,심한 장애,여자,1119
202110,서울특별시,용산구,심하지 않은 장애,남자,2831
202110,서울특별시,용산구,심하지 않은 장애,여자,2139
202110,서울특별시,성동구,심한 장애,남자,2342
202110,서울특별시,성동구,심한 장애,여자,1518
202110,서울특별시,성동구,심하지 않은 장애,남자,4183
202110,서울특별시,성동구,심하지 않은 장애,여자,3267
202110,서울특별시,광진구,심한 장애,남자,2594
202110,서울특별시,광진구,심한 장애,여자,1752
202110,서울특별시,광진구,심하지 않은 장애,남자,4510
202110,서울특별시,광진구,심하지 않은 장애,여자,3420
202110,서울특별시,동대문구,심한 장애,남자,3269
202110,서울특별시,동대문구,심한 장애,여자,2061
202110,서울특별시,동대문구,심하지 않은 장애,남자,5737
202110,서울특별시,동대문구,심하지 않은 장애,여자,4438
202110,서울특별시,중랑구,심한 장애,남자,4479
202110,서울특별시,중랑구,심한 장애,여자,3008
202110,서울특별시,중랑구,심하지 않은 장애,남자,7303
202110,서울특별시,중랑구,심하지 않은 장애,여자,5538
202110,서울특별시,성북구,심한 장애,남자,3579
202110,서울특별시,성북구,심한 장애,여자,2463
202110,서울특별시,성북구,심하지 않은 장애,남자,6357
202110,서울특별시,성북구,심하지 않은 장애,여자,4996
202110,서울특별시,강북구,심한 장애,남자,3813
202110,서울특별시,강북구,심한 장애,여자,2664
202110,서울특별시,강북구,심하지 않은 장애,남자,6102
202110,서울특별시,강북구,심하지 않은 장애,여자,4812
202110,서울특별시,도봉구,심한 장애,남자,3306
202110,서울특별시,도봉구,심한 장애,여자,2213
202110,서울특별시,도봉구,심하지 않은 장애,남자,5546
202110,서울특별시,도봉구,심하지 않은 장애,여자,4200
202110,서울특별시,노원구,심한 장애,남자,6876
202110,서울특별시,노원구,심한 장애,여자,4953
202110,서울특별시,노원구,심하지 않은 장애,남자,7967
202110,서울특별시,노원구,심하지 않은 장애,여자,7123
202110,서울특별시,은평구,심한 장애,남자,5197
202110,서울특별시,은평구,심한 장애,여자,3122
202110,서울특별시,은평구,심하지 않은 장애,남자,7488
202110,서울특별시,은평구,심하지 않은 장애,여자,5906
202110,서울특별시,서대문구,심한 장애,남자,2579
202110,서울특별시,서대문구,심한 장애,여자,1839
202110,서울특별시,서대문구,심하지 않은 장애,남자,4237
202110,서울특별시,서대문구,심하지 않은 장애,여자,3653
202110,서울특별시,마포구,심한 장애,남자,2839
202110,서울특별시,마포구,심한 장애,여자,2051
