통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202203,서울특별시,종로구,심한 장애,남자,1300
202203,서울특별시,종로구,심한 장애,여자,890
202203,서울특별시,종로구,심하지 않은 장애,남자,2103
202203,서울특별시,종로구,심하지 않은 장애,여자,1612
202203,서울특별시,중구,심한 장애,남자,1169
202203,서울특별시,중구,심한 장애,여자,771
202203,서울특별시,중구,심하지 않은 장애,남자,2056
202203,서울특별시,중구,심하지 않은 장애,여자,1581
202203,서울특별시,용산구,심한 장애,남자,1625
202203,서울특별시,용산구,심한 장애,여자,1099
202203,서울특별시,용산구,심하지 않은 장애,남자,2786
202203,서울특별시,용산구,심하지 않은 장애,여자,2116
202203,서울특별시,성동구,심한 장애,남자,2306
202203,서울특별시,성동구,심한 장애,여자,1493
202203,서울특별시,성동구,심하지 않은 장애,남자,4150
202203,서울특별시,성동구,심하지 않은 장애,여자,3244
202203,서울특별시,광진구,심한 장애,남자,2542
202203,서울특별시,광진구,심한 장애,여자,1746
202203,서울특별시,광진구,심하지 않은 장애,남자,4502
202203,서울특별시,광진구,심하지 않은 장애,여자,3395
202203,서울특별시,동대문구,심한 장애,남자,3213
202203,서울특별시,동대문구,심한 장애,여자,2044
202203,서울특별시,동대문구,심하지 않은 장애,남자,5708
202203,서울특별시,동대문구,심하지 않은 장애,여자,4413
202203,서울특별시,중랑구,심한 장애,남자,4454
202203,서울특별시,중랑구,심한 장애,여자,2992
202203,서울특별시,중랑구,심하지 않은 장애,남자,7279
202203,서울특별시,중랑구,심하지 않은 장애,여자,5503
202203,서울특별시,성북구,심한 장애,남자,3578
202203,서울특별시,성북구,심한 장애,여자,2477
202203,서울특별시,성북구,심하지 않은 장애,남자,6324
202203,서울특별시,성북구,심하지 않은 장애,여자,4971
202203,서울특별시,강북구,심한 장애,남자,3744
202203,서울특별시,강북구,심한 장애,여자,2648
202203,서울특별시,강북구,심하지 않은 장애,남자,6072
202203,서울특별시,강북구,심하지 않은 장애,여자,4785
202203,서울특별시,도봉구,심한 장애,남자,3272
202203,서울특별시,도봉구,심한 장애,여자,2199
202203,서울특별시,도봉구,심하지 않은 장애,남자,5513
202203,서울특별시,도봉구,심하지 않은 장애,여자,4201
202203,서울특별시,노원구,심한 장애,남자,6775
