통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202007,서울특별시,종로구,심한 장애,남자,1340
202007,서울특별시,종로구,심한 장애,여자,892
202007,서울특별시,종로구,심하지 않은 장애,남자,2164
202007,서울특별시,종로구,심하지 않은 장애,여자,1661
202007,서울특별시,중구,심한 장애,남자,1230
202007,서울특별시,중구,심한 장애,여자,802
202007,서울특별시,중구,심하지 않은 장애,남자,2051
202007,서울특별시,중구,심하지 않은 장애,여자,1620
202007,서울특별시,용산구,심한 장애,남자,1676
202007,서울특별시,용산구,심한 장애,여자,1172
202007,서울특별시,용산구,심하지 않은 장애,남자,2952
202007,서울특별시,용산구,심하지 않은 장애,여자,2216
202007,서울특별시,성동구,심한 장애,남자,2451
202007,서울특별시,성동구,심한 장애,여자,1596
202007,서울특별시,성동구,심하지 않은 장애,남자,4219
202007,서울특별시,성동구,심하지 않은 장애,여자,3312
202007,서울특별시,광진구,심한 장애,남자,2654
202007,서울특별시,광진구,심한 장애,여자,1767
202007,서울특별시,광진구,심하지 않은 장애,남자,4620
202007,서울특별시,광진구,심하지 않은 장애,여자,3403
202007,서울특별시,동대문구,심한 장애,남자,3330
202007,서울특별시,동대문구,심한 장애,여자,2085
202007,서울특별시,동대문구,심하지 않은 장애,남자,5849
202007,서울특별시,동대문구,심하지 않은 장애,여자,4488
202007,서울특별시,중랑구,심한 장애,남자,4540
202007,서울특별시,중랑구,심한 장애,여자,2988
202007,서울특별시,중랑구,심하지 않은 장애,남자,7288
202007,서울특별시,중랑구,심하지 않은 장애,여자,5594
202007,서울특별시,성북구,심한 장애,남자,3586
202007,서울특별시,성북구,심한 장애,여자,2479
202007,서울특별시,성북구,심하지 않은 장애,남자,6455
202007,서울특별시,성북구,심하지 않은 장애,여자,5120
202007,서울특별시,강북구,심한 장애,남자,3840
202007,서울특별시,강북구,심한 장애,여자,2705
202007,서울특별시,강북구,심하지 않은 장애,남자,6116
202007,서울특별시,강북구,심하지 않은 장애,여자,4870
202007,서울특별시,도봉구,심한 장애,남자,3338
202007,서울특별시,도봉구,심한 장애,여자,2270
202007,서울특별시,도봉구,심하지 않은 장애,남자,5625
202007,서울특별시,도봉구,심하지 않은 장애,여자,4220
202007,서울특별시,노원구,심한 장애,남자,7042
202007,서울특별시,노원구,심한 장애,여자,5080
202007,서울특별시,노원구,심하지 않은 장애,남자,7998
202007,서울특별시,노원구,심하지 않은 장애,여자,7202
202007,서울특별시,은평구,심한 장애,남자,5262
202007,서울특별시,은평구,심한 장애,여자,3150
202007,서울특별시,은평구,심하지 않은 장애,남자,7458
202007,서울특별시,은평구,심하지 않은 장애,여자,5888
202007,서울특별시,서대문구,심한 장애,남자,2628
202007,서울특별시,서대문구,심한 장애,여자,1892
202007,서울특별시,서대문구,심하지 않은 장애,남자,4326
202007,서울특별시,서대문구,심하지 않은 장애,여자,3726
202007,서울특별시,마포구,심한 장애,남자,2865
202007,서울특별시,마포구,심한 장애,여자,2048
202007,서울특별시,마포구,심하지 않은 장애,남자,4490
202007,서울특별시,마포구,심하지 않은 장애,여자,3633
202007,서울특별시,양천구,심한 장애,남자,3791
202007,서울특별시,양천구,심한 장애,여자,2591
202007,서울특별시,양천구,심하지 않은 장애,남자,6398
202007,서울특별시,양천구,심하지 않은 장애,여자,4791
202007,서울특별시,강서구,심한 장애,남자,7287
202007,서울특별시,강서구,심한 장애,여자,4981
202007,서울특별시,강서구,심하지 않은 장애,남자,9403
202007,서울특별시,강서구,심하지 않은 장애,여자,7113
202007,서울특별시,구로구,심한 장애,남자,3985
202007,서울특별시,구로구,심한 장애,여자,2580
202007,서울특별시,구로구,심하지 않은 장애,남자,6967
202007,서울특별시,구로구,심하지 않은 장애,여자,4723
202007,서울특별시,금천구,심한 장애,남자,2513
202007,서울특별시,금천구,심한 장애,여자,1596
202007,서울특별시,금천구,심하지 않은 장애,남자,4368
202007,서울특별시,금천구,심하지 않은 장애,여자,2921
202007,서울특별시,영등포구,심한 장애,남자,3055
202007,서울특별시,영등포구,심한 장애,여자,1864
202007,서울특별시,영등포구,심하지 않은 장애,남자,5562
202007,서울특별시,영등포구,심하지 않은 장애,여자,3945
202007,서울특별시,동작구,심한 장애,남자,3153
202007,서울특별시,동작구,심한 장애,여자,2178
202007,서울특별시,동작구,심하지 않은 장애,남자,5243
202007,서울특별시,동작구,심하지 않은 장애,여자,4096
202007,서울특별시,관악구,심한 장애,남자,4499
202007,서울특별시,관악구,심한 장애,여자,2963
202007,서울특별시,관악구,심하지 않은 장애,남자,7454
202007,서울특별시,관악구,심하지 않은 장애,여자,5386
202007,서울특별시,서초구,심한 장애,남자,2475
202007,서울특별시,서초구,심한 장애,여자,1699
202007,서울특별시,서초구,심하지 않은 장애,남자,3691
202007,서울특별시,서초구,심하지 않은 장애,여자,2664
202007,서울특별시,강남구,심한 장애,남자,4097
202007,서울특별시,강남구,심한 장애,여자,2816
202007,서울특별시,강남구,심하지 않은 장애,남자,4708
202007,서울특별시,강남구,심하지 않은 장애,여자,3644
202007,서울특별시,송파구,심한 장애,남자,4788
202007,서울특별시,송파구,심한 장애,여자,2959
202007,서울특별시,송파구,심하지 않은 장애,남자,7195
202007,서울특별시,송파구,심하지 않은 장애,여자,5313
202007,서울특별시,강동구,심한 장애,남자,4278
202007,서울특별시,강동구,심한 장애,여자,2630
202007,서울특별시,강동구,심하지 않은 장애,남자,6563
202007,서울특별시,강동구,심하지 않은 장애,여자,4669
202007,부산광역시,중구,심한 장애,남자,560
202007,부산광역시,중구,심한 장애,여자,345
202007,부산광역시,중구,심하지 않은 장애,남자,939
202007,부산광역시,중구,심하지 않은 장애,여자,780
202007,부산광역시,서구,심한 장애,남자,1581
202007,부산광역시,서구,심한 장애,여자,980
202007,부산광역시,서구,심하지 않은 장애,남자,2263
202007,부산광역시,서구,심하지 않은 장애,여자,1744
202007,부산광역시,동구,심한 장애,남자,1394
202007,부산광역시,동구,심한 장애,여자,822
202007,부산광역시,동구,심하지 않은 장애,남자,2140
202007,부산광역시,동구,심하지 않은 장애,여자,1814
202007,부산광역시,영도구,심한 장애,남자,2151
202007,부산광역시,영도구,심한 장애,여자,1529
202007,부산광역시,영도구,심하지 않은 장애,남자,3020
202007,부산광역시,영도구,심하지 않은 장애,여자,2424
202007,부산광역시,부산진구,심한 장애,남자,4119
202007,부산광역시,부산진구,심한 장애,여자,2603
202007,부산광역시,부산진구,심하지 않은 장애,남자,6788
202007,부산광역시,부산진구,심하지 않은 장애,여자,4968
202007,부산광역시,동래구,심한 장애,남자,2690
202007,부산광역시,동래구,심한 장애,여자,1693
202007,부산광역시,동래구,심하지 않은 장애,남자,4302
202007,부산광역시,동래구,심하지 않은 장애,여자,3018
202007,부산광역시,남구,심한 장애,남자,3050
202007,부산광역시,남구,심한 장애,여자,2002
202007,부산광역시,남구,심하지 않은 장애,남자,4822
202007,부산광역시,남구,심하지 않은 장애,여자,3322
202007,부산광역시,북구,심한 장애,남자,3854
202007,부산광역시,북구,심한 장애,여자,2479
202007,부산광역시,북구,심하지 않은 장애,남자,5743
202007,부산광역시,북구,심하지 않은 장애,여자,3966
202007,부산광역시,해운대구,심한 장애,남자,4150
202007,부산광역시,해운대구,심한 장애,여자,2838
202007,부산광역시,해운대구,심하지 않은 장애,남자,6163
202007,부산광역시,해운대구,심하지 않은 장애,여자,4720
202007,부산광역시,사하구,심한 장애,남자,4100
202007,부산광역시,사하구,심한 장애,여자,2893
202007,부산광역시,사하구,심하지 않은 장애,남자,6507
202007,부산광역시,사하구,심하지 않은 장애,여자,4465
202007,부산광역시,금정구,심한 장애,남자,2684
202007,부산광역시,금정구,심한 장애,여자,1813
202007,부산광역시,금정구,심하지 않은 장애,남자,4224
202007,부산광역시,금정구,심하지 않은 장애,여자,3038
202007,부산광역시,강서구,심한 장애,남자,1124
202007,부산광역시,강서구,심한 장애,여자,673
202007,부산광역시,강서구,심하지 않은 장애,남자,1926
202007,부산광역시,강서구,심하지 않은 장애,여자,1230
202007,부산광역시,연제구,심한 장애,남자,2151
202007,부산광역시,연제구,심한 장애,여자,1436
202007,부산광역시,연제구,심하지 않은 장애,남자,3534
202007,부산광역시,연제구,심하지 않은 장애,여자,2596
202007,부산광역시,수영구,심한 장애,남자,1843
202007,부산광역시,수영구,심한 장애,여자,1268
202007,부산광역시,수영구,심하지 않은 장애,남자,2901
202007,부산광역시,수영구,심하지 않은 장애,여자,2229
202007,부산광역시,사상구,심한 장애,남자,3301
202007,부산광역시,사상구,심한 장애,여자,2020
202007,부산광역시,사상구,심하지 않은 장애,남자,5008
202007,부산광역시,사상구,심하지 않은 장애,여자,3187
202007,부산광역시,기장군,심한 장애,남자,1947
202007,부산광역시,기장군,심한 장애,여자,1294
202007,부산광역시,기장군,심하지 않은 장애,남자,2889
202007,부산광역시,기장군,심하지 않은 장애,여자,2133
202007,대구광역시,중구,심한 장애,남자,839
202007,대구광역시,중구,심한 장애,여자,602
202007,대구광역시,중구,심하지 않은 장애,남자,1463
202007,대구광역시,중구,심하지 않은 장애,여자,1153
202007,대구광역시,동구,심한 장애,남자,4544
202007,대구광역시,동구,심한 장애,여자,2946
202007,대구광역시,동구,심하지 않은 장애,남자,7126
202007,대구광역시,동구,심하지 않은 장애,여자,5571
202007,대구광역시,서구,심한 장애,남자,2414
202007,대구광역시,서구,심한 장애,여자,1557
202007,대구광역시,서구,심하지 않은 장애,남자,4404
202007,대구광역시,서구,심하지 않은 장애,여자,3271
202007,대구광역시,남구,심한 장애,남자,1979
202007,대구광역시,남구,심한 장애,여자,1400
202007,대구광역시,남구,심하지 않은 장애,남자,3430
202007,대구광역시,남구,심하지 않은 장애,여자,2652
202007,대구광역시,북구,심한 장애,남자,4699
202007,대구광역시,북구,심한 장애,여자,3238
202007,대구광역시,북구,심하지 않은 장애,남자,8222
202007,대구광역시,북구,심하지 않은 장애,여자,5617
202007,대구광역시,수성구,심한 장애,남자,4020
202007,대구광역시,수성구,심한 장애,여자,2984
202007,대구광역시,수성구,심하지 않은 장애,남자,6438
