통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202104,서울특별시,종로구,심한 장애,남자,1331
202104,서울특별시,종로구,심한 장애,여자,887
202104,서울특별시,종로구,심하지 않은 장애,남자,2128
202104,서울특별시,종로구,심하지 않은 장애,여자,1621
202104,서울특별시,중구,심한 장애,남자,1212
202104,서울특별시,중구,심한 장애,여자,772
202104,서울특별시,중구,심하지 않은 장애,남자,2059
202104,서울특별시,중구,심하지 않은 장애,여자,1627
202104,서울특별시,용산구,심한 장애,남자,1648
202104,서울특별시,용산구,심한 장애,여자,1155
202104,서울특별시,용산구,심하지 않은 장애,남자,2882
202104,서울특별시,용산구,심하지 않은 장애,여자,2180
202104,서울특별시,성동구,심한 장애,남자,2378
202104,서울특별시,성동구,심한 장애,여자,1534
202104,서울특별시,성동구,심하지 않은 장애,남자,4170
202104,서울특별시,성동구,심하지 않은 장애,여자,3284
202104,서울특별시,광진구,심한 장애,남자,2611
202104,서울특별시,광진구,심한 장애,여자,1765
202104,서울특별시,광진구,심하지 않은 장애,남자,4564
202104,서울특별시,광진구,심하지 않은 장애,여자,3392
202104,서울특별시,동대문구,심한 장애,남자,3285
202104,서울특별시,동대문구,심한 장애,여자,2066
202104,서울특별시,동대문구,심하지 않은 장애,남자,5751
202104,서울특별시,동대문구,심하지 않은 장애,여자,4461
202104,서울특별시,중랑구,심한 장애,남자,4499
202104,서울특별시,중랑구,심한 장애,여자,3004
202104,서울특별시,중랑구,심하지 않은 장애,남자,7304
202104,서울특별시,중랑구,심하지 않은 장애,여자,5558
202104,서울특별시,성북구,심한 장애,남자,3566
202104,서울특별시,성북구,심한 장애,여자,2433
202104,서울특별시,성북구,심하지 않은 장애,남자,6425
202104,서울특별시,성북구,심하지 않은 장애,여자,5051
202104,서울특별시,강북구,심한 장애,남자,3825
202104,서울특별시,강북구,심한 장애,여자,2683
202104,서울특별시,강북구,심하지 않은 장애,남자,6072
202104,서울특별시,강북구,심하지 않은 장애,여자,4836
202104,서울특별시,도봉구,심한 장애,남자,3340
202104,서울특별시,도봉구,심한 장애,여자,2233
202104,서울특별시,도봉구,심하지 않은 장애,남자,5581
202104,서울특별시,도봉구,심하지 않은 장애,여자,4191
202104,서울특별시,노원구,심한 장애,남자,6956
202104,서울특별시,노원구,심한 장애,여자,5001
202104,서울특별시,노원구,심하지 않은 장애,남자,8001
202104,서울특별시,노원구,심하지 않은 장애,여자,7180
202104,서울특별시,은평구,심한 장애,남자,5205
202104,서울특별시,은평구,심한 장애,여자,3148
202104,서울특별시,은평구,심하지 않은 장애,남자,7494
202104,서울특별시,은평구,심하지 않은 장애,여자,5894
202104,서울특별시,서대문구,심한 장애,남자,2588
202104,서울특별시,서대문구,심한 장애,여자,1886
202104,서울특별시,서대문구,심하지 않은 장애,남자,4243
202104,서울특별시,서대문구,심하지 않은 장애,여자,3658
202104,서울특별시,마포구,심한 장애,남자,2812
202104,서울특별시,마포구,심한 장애,여자,2052
202104,서울특별시,마포구,심하지 않은 장애,남자,4428
202104,서울특별시,마포구,심하지 않은 장애,여자,3600
202104,서울특별시,양천구,심한 장애,남자,3763
202104,서울특별시,양천구,심한 장애,여자,2586
202104,서울특별시,양천구,심하지 않은 장애,남자,6426
202104,서울특별시,양천구,심하지 않은 장애,여자,4771
202104,서울특별시,강서구,심한 장애,남자,7194
202104,서울특별시,강서구,심한 장애,여자,4908
202104,서울특별시,강서구,심하지 않은 장애,남자,9381
202104,서울특별시,강서구,심하지 않은 장애,여자,7162
202104,서울특별시,구로구,심한 장애,남자,3984
202104,서울특별시,구로구,심한 장애,여자,2590
202104,서울특별시,구로구,심하지 않은 장애,남자,6956
202104,서울특별시,구로구,심하지 않은 장애,여자,4798
202104,서울특별시,금천구,심한 장애,남자,2485
202104,서울특별시,금천구,심한 장애,여자,1574
202104,서울특별시,금천구,심하지 않은 장애,남자,4393
202104,서울특별시,금천구,심하지 않은 장애,여자,2931
202104,서울특별시,영등포구,심한 장애,남자,3061
202104,서울특별시,영등포구,심한 장애,여자,1893
202104,서울특별시,영등포구,심하지 않은 장애,남자,5628
202104,서울특별시,영등포구,심하지 않은 장애,여자,3971
202104,서울특별시,동작구,심한 장애,남자,3109
202104,서울특별시,동작구,심한 장애,여자,2136
202104,서울특별시,동작구,심하지 않은 장애,남자,5251
202104,서울특별시,동작구,심하지 않은 장애,여자,4085
202104,서울특별시,관악구,심한 장애,남자,4433
202104,서울특별시,관악구,심한 장애,여자,2942
202104,서울특별시,관악구,심하지 않은 장애,남자,7433
202104,서울특별시,관악구,심하지 않은 장애,여자,5401
202104,서울특별시,서초구,심한 장애,남자,2480
202104,서울특별시,서초구,심한 장애,여자,1676
202104,서울특별시,서초구,심하지 않은 장애,남자,3658
202104,서울특별시,서초구,심하지 않은 장애,여자,2640
202104,서울특별시,강남구,심한 장애,남자,4007
202104,서울특별시,강남구,심한 장애,여자,2768
202104,서울특별시,강남구,심하지 않은 장애,남자,4733
202104,서울특별시,강남구,심하지 않은 장애,여자,3615
202104,서울특별시,송파구,심한 장애,남자,4785
202104,서울특별시,송파구,심한 장애,여자,2933
202104,서울특별시,송파구,심하지 않은 장애,남자,7223
202104,서울특별시,송파구,심하지 않은 장애,여자,5312
202104,서울특별시,강동구,심한 장애,남자,4374
202104,서울특별시,강동구,심한 장애,여자,2671
202104,서울특별시,강동구,심하지 않은 장애,남자,6704
202104,서울특별시,강동구,심하지 않은 장애,여자,4776
202104,부산광역시,중구,심한 장애,남자,559
202104,부산광역시,중구,심한 장애,여자,355
202104,부산광역시,중구,심하지 않은 장애,남자,952
202104,부산광역시,중구,심하지 않은 장애,여자,794
202104,부산광역시,서구,심한 장애,남자,1545
202104,부산광역시,서구,심한 장애,여자,981
202104,부산광역시,서구,심하지 않은 장애,남자,2292
202104,부산광역시,서구,심하지 않은 장애,여자,1766
202104,부산광역시,동구,심한 장애,남자,1368
202104,부산광역시,동구,심한 장애,여자,817
202104,부산광역시,동구,심하지 않은 장애,남자,2111
202104,부산광역시,동구,심하지 않은 장애,여자,1821
202104,부산광역시,영도구,심한 장애,남자,2130
202104,부산광역시,영도구,심한 장애,여자,1504
202104,부산광역시,영도구,심하지 않은 장애,남자,2999
202104,부산광역시,영도구,심하지 않은 장애,여자,2425
202104,부산광역시,부산진구,심한 장애,남자,4131
202104,부산광역시,부산진구,심한 장애,여자,2592
202104,부산광역시,부산진구,심하지 않은 장애,남자,6853
202104,부산광역시,부산진구,심하지 않은 장애,여자,5032
202104,부산광역시,동래구,심한 장애,남자,2690
202104,부산광역시,동래구,심한 장애,여자,1695
202104,부산광역시,동래구,심하지 않은 장애,남자,4241
202104,부산광역시,동래구,심하지 않은 장애,여자,3073
202104,부산광역시,남구,심한 장애,남자,3055
202104,부산광역시,남구,심한 장애,여자,1980
202104,부산광역시,남구,심하지 않은 장애,남자,4773
202104,부산광역시,남구,심하지 않은 장애,여자,3317
