통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202306,서울특별시,종로구,심한 장애,남자,1251
202306,서울특별시,종로구,심한 장애,여자,851
202306,서울특별시,종로구,심하지 않은 장애,남자,2068
202306,서울특별시,종로구,심하지 않은 장애,여자,1577
202306,서울특별시,중구,심한 장애,남자,1142
202306,서울특별시,중구,심한 장애,여자,754
202306,서울특별시,중구,심하지 않은 장애,남자,1994
202306,서울특별시,중구,심하지 않은 장애,여자,1566
202306,서울특별시,용산구,심한 장애,남자,1594
202306,서울특별시,용산구,심한 장애,여자,1071
202306,서울특별시,용산구,심하지 않은 장애,남자,2722
202306,서울특별시,용산구,심하지 않은 장애,여자,2090
202306,서울특별시,성동구,심한 장애,남자,2281
202306,서울특별시,성동구,심한 장애,여자,1474
202306,서울특별시,성동구,심하지 않은 장애,남자,4057
202306,서울특별시,성동구,심하지 않은 장애,여자,3148
202306,서울특별시,광진구,심한 장애,남자,2534
202306,서울특별시,광진구,심한 장애,여자,1748
202306,서울특별시,광진구,심하지 않은 장애,남자,4448
202306,서울특별시,광진구,심하지 않은 장애,여자,3406
202306,서울특별시,동대문구,심한 장애,남자,3193
202306,서울특별시,동대문구,심한 장애,여자,2007
202306,서울특별시,동대문구,심하지 않은 장애,남자,5710
202306,서울특별시,동대문구,심하지 않은 장애,여자,4441
202306,서울특별시,중랑구,심한 장애,남자,4485
202306,서울특별시,중랑구,심한 장애,여자,2978
202306,서울특별시,중랑구,심하지 않은 장애,남자,7211
202306,서울특별시,중랑구,심하지 않은 장애,여자,5476
202306,서울특별시,성북구,심한 장애,남자,3520
202306,서울특별시,성북구,심한 장애,여자,2424
202306,서울특별시,성북구,심하지 않은 장애,남자,6188
202306,서울특별시,성북구,심하지 않은 장애,여자,4920
202306,서울특별시,강북구,심한 장애,남자,3716
202306,서울특별시,강북구,심한 장애,여자,2632
202306,서울특별시,강북구,심하지 않은 장애,남자,5982
202306,서울특별시,강북구,심하지 않은 장애,여자,4733
202306,서울특별시,도봉구,심한 장애,남자,3217
202306,서울특별시,도봉구,심한 장애,여자,2167
202306,서울특별시,도봉구,심하지 않은 장애,남자,5484
202306,서울특별시,도봉구,심하지 않은 장애,여자,4204
202306,서울특별시,노원구,심한 장애,남자,6593
202306,서울특별시,노원구,심한 장애,여자,4777
202306,서울특별시,노원구,심하지 않은 장애,남자,7856
202306,서울특별시,노원구,심하지 않은 장애,여자,6977
202306,서울특별시,은평구,심한 장애,남자,5068
202306,서울특별시,은평구,심한 장애,여자,3068
202306,서울특별시,은평구,심하지 않은 장애,남자,7412
202306,서울특별시,은평구,심하지 않은 장애,여자,5842
202306,서울특별시,서대문구,심한 장애,남자,2528
202306,서울특별시,서대문구,심한 장애,여자,1788
202306,서울특별시,서대문구,심하지 않은 장애,남자,4196
202306,서울특별시,서대문구,심하지 않은 장애,여자,3560
202306,서울특별시,마포구,심한 장애,남자,2814
202306,서울특별시,마포구,심한 장애,여자,2017
202306,서울특별시,마포구,심하지 않은 장애,남자,4343
202306,서울특별시,마포구,심하지 않은 장애,여자,3545
202306,서울특별시,양천구,심한 장애,남자,3740
202306,서울특별시,양천구,심한 장애,여자,2486
202306,서울특별시,양천구,심하지 않은 장애,남자,6507
202306,서울특별시,양천구,심하지 않은 장애,여자,4885
202306,서울특별시,강서구,심한 장애,남자,6983
202306,서울특별시,강서구,심한 장애,여자,4759
202306,서울특별시,강서구,심하지 않은 장애,남자,9421
202306,서울특별시,강서구,심하지 않은 장애,여자,7094
202306,서울특별시,구로구,심한 장애,남자,3934
202306,서울특별시,구로구,심한 장애,여자,2613
202306,서울특별시,구로구,심하지 않은 장애,남자,7080
202306,서울특별시,구로구,심하지 않은 장애,여자,4979
202306,서울특별시,금천구,심한 장애,남자,2513
202306,서울특별시,금천구,심한 장애,여자,1607
