통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202304,서울특별시,종로구,심한 장애,남자,1269
202304,서울특별시,종로구,심한 장애,여자,870
202304,서울특별시,종로구,심하지 않은 장애,남자,2091
202304,서울특별시,종로구,심하지 않은 장애,여자,1588
202304,서울특별시,중구,심한 장애,남자,1143
202304,서울특별시,중구,심한 장애,여자,757
202304,서울특별시,중구,심하지 않은 장애,남자,1997
202304,서울특별시,중구,심하지 않은 장애,여자,1570
202304,서울특별시,용산구,심한 장애,남자,1596
202304,서울특별시,용산구,심한 장애,여자,1082
202304,서울특별시,용산구,심하지 않은 장애,남자,2733
202304,서울특별시,용산구,심하지 않은 장애,여자,2102
202304,서울특별시,성동구,심한 장애,남자,2293
202304,서울특별시,성동구,심한 장애,여자,1471
202304,서울특별시,성동구,심하지 않은 장애,남자,4062
202304,서울특별시,성동구,심하지 않은 장애,여자,3157
202304,서울특별시,광진구,심한 장애,남자,2514
202304,서울특별시,광진구,심한 장애,여자,1747
202304,서울특별시,광진구,심하지 않은 장애,남자,4456
202304,서울특별시,광진구,심하지 않은 장애,여자,3401
202304,서울특별시,동대문구,심한 장애,남자,3211
202304,서울특별시,동대문구,심한 장애,여자,2012
202304,서울특별시,동대문구,심하지 않은 장애,남자,5705
202304,서울특별시,동대문구,심하지 않은 장애,여자,4441
202304,서울특별시,중랑구,심한 장애,남자,4469
202304,서울특별시,중랑구,심한 장애,여자,2977
202304,서울특별시,중랑구,심하지 않은 장애,남자,7227
202304,서울특별시,중랑구,심하지 않은 장애,여자,5448
202304,서울특별시,성북구,심한 장애,남자,3527
202304,서울특별시,성북구,심한 장애,여자,2426
202304,서울특별시,성북구,심하지 않은 장애,남자,6193
202304,서울특별시,성북구,심하지 않은 장애,여자,4926
202304,서울특별시,강북구,심한 장애,남자,3743
202304,서울특별시,강북구,심한 장애,여자,2635
202304,서울특별시,강북구,심하지 않은 장애,남자,5987
202304,서울특별시,강북구,심하지 않은 장애,여자,4747
202304,서울특별시,도봉구,심한 장애,남자,3233
202304,서울특별시,도봉구,심한 장애,여자,2188
202304,서울특별시,도봉구,심하지 않은 장애,남자,5502
202304,서울특별시,도봉구,심하지 않은 장애,여자,4209
202304,서울특별시,노원구,심한 장애,남자,6675
202304,서울특별시,노원구,심한 장애,여자,4798
202304,서울특별시,노원구,심하지 않은 장애,남자,7931
202304,서울특별시,노원구,심하지 않은 장애,여자,7034
202304,서울특별시,은평구,심한 장애,남자,5077
202304,서울특별시,은평구,심한 장애,여자,3080
202304,서울특별시,은평구,심하지 않은 장애,남자,7436
202304,서울특별시,은평구,심하지 않은 장애,여자,5874
202304,서울특별시,서대문구,심한 장애,남자,2548
202304,서울특별시,서대문구,심한 장애,여자,1799
202304,서울특별시,서대문구,심하지 않은 장애,남자,4218
202304,서울특별시,서대문구,심하지 않은 장애,여자,3567
202304,서울특별시,마포구,심한 장애,남자,2814
202304,서울특별시,마포구,심한 장애,여자,2031
202304,서울특별시,마포구,심하지 않은 장애,남자,4355
202304,서울특별시,마포구,심하지 않은 장애,여자,3532
202304,서울특별시,양천구,심한 장애,남자,3731
202304,서울특별시,양천구,심한 장애,여자,2489
202304,서울특별시,양천구,심하지 않은 장애,남자,6455
202304,서울특별시,양천구,심하지 않은 장애,여자,4847
202304,서울특별시,강서구,심한 장애,남자,7005
202304,서울특별시,강서구,심한 장애,여자,4768
202304,서울특별시,강서구,심하지 않은 장애,남자,9427
202304,서울특별시,강서구,심하지 않은 장애,여자,7084
202304,서울특별시,구로구,심한 장애,남자,3934
202304,서울특별시,구로구,심한 장애,여자,2603
202304,서울특별시,구로구,심하지 않은 장애,남자,7056
202304,서울특별시,구로구,심하지 않은 장애,여자,4970
202304,서울특별시,금천구,심한 장애,남자,2531
202304,서울특별시,금천구,심한 장애,여자,1618
202304,서울특별시,금천구,심하지 않은 장애,남자,4509
202304,서울특별시,금천구,심하지 않은 장애,여자,3008
202304,서울특별시,영등포구,심한 장애,남자,3039
202304,서울특별시,영등포구,심한 장애,여자,1840
202304,서울특별시,영등포구,심하지 않은 장애,남자,5643
202304,서울특별시,영등포구,심하지 않은 장애,여자,4060
202304,서울특별시,동작구,심한 장애,남자,3052
202304,서울특별시,동작구,심한 장애,여자,2086
202304,서울특별시,동작구,심하지 않은 장애,남자,5134
202304,서울특별시,동작구,심하지 않은 장애,여자,3944
202304,서울특별시,관악구,심한 장애,남자,4308
202304,서울특별시,관악구,심한 장애,여자,2830
202304,서울특별시,관악구,심하지 않은 장애,남자,7437
