통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202404,서울특별시,종로구,심한 장애,남자,1245
202404,서울특별시,종로구,심한 장애,여자,842
202404,서울특별시,종로구,심하지 않은 장애,남자,2033
202404,서울특별시,종로구,심하지 않은 장애,여자,1566
202404,서울특별시,중구,심한 장애,남자,1144
202404,서울특별시,중구,심한 장애,여자,754
202404,서울특별시,중구,심하지 않은 장애,남자,1961
202404,서울특별시,중구,심하지 않은 장애,여자,1544
202404,서울특별시,용산구,심한 장애,남자,1546
202404,서울특별시,용산구,심한 장애,여자,987
202404,서울특별시,용산구,심하지 않은 장애,남자,2588
202404,서울특별시,용산구,심하지 않은 장애,여자,1962
202404,서울특별시,성동구,심한 장애,남자,2212
202404,서울특별시,성동구,심한 장애,여자,1465
202404,서울특별시,성동구,심하지 않은 장애,남자,4016
202404,서울특별시,성동구,심하지 않은 장애,여자,3157
202404,서울특별시,광진구,심한 장애,남자,2501
202404,서울특별시,광진구,심한 장애,여자,1722
202404,서울특별시,광진구,심하지 않은 장애,남자,4457
202404,서울특별시,광진구,심하지 않은 장애,여자,3379
202404,서울특별시,동대문구,심한 장애,남자,3152
202404,서울특별시,동대문구,심한 장애,여자,2009
202404,서울특별시,동대문구,심하지 않은 장애,남자,5711
202404,서울특별시,동대문구,심하지 않은 장애,여자,4452
202404,서울특별시,중랑구,심한 장애,남자,4453
202404,서울특별시,중랑구,심한 장애,여자,2994
202404,서울특별시,중랑구,심하지 않은 장애,남자,7221
202404,서울특별시,중랑구,심하지 않은 장애,여자,5484
202404,서울특별시,성북구,심한 장애,남자,3510
202404,서울특별시,성북구,심한 장애,여자,2413
202404,서울특별시,성북구,심하지 않은 장애,남자,6172
202404,서울특별시,성북구,심하지 않은 장애,여자,4904
202404,서울특별시,강북구,심한 장애,남자,3640
202404,서울특별시,강북구,심한 장애,여자,2612
202404,서울특별시,강북구,심하지 않은 장애,남자,5900
202404,서울특별시,강북구,심하지 않은 장애,여자,4723
202404,서울특별시,도봉구,심한 장애,남자,3213
202404,서울특별시,도봉구,심한 장애,여자,2144
202404,서울특별시,도봉구,심하지 않은 장애,남자,5511
202404,서울특별시,도봉구,심하지 않은 장애,여자,4250
202404,서울특별시,노원구,심한 장애,남자,6478
202404,서울특별시,노원구,심한 장애,여자,4741
202404,서울특별시,노원구,심하지 않은 장애,남자,7904
202404,서울특별시,노원구,심하지 않은 장애,여자,6923
202404,서울특별시,은평구,심한 장애,남자,5048
202404,서울특별시,은평구,심한 장애,여자,3037
202404,서울특별시,은평구,심하지 않은 장애,남자,7381
202404,서울특별시,은평구,심하지 않은 장애,여자,5881
202404,서울특별시,서대문구,심한 장애,남자,2518
202404,서울특별시,서대문구,심한 장애,여자,1770
202404,서울특별시,서대문구,심하지 않은 장애,남자,4181
202404,서울특별시,서대문구,심하지 않은 장애,여자,3473
202404,서울특별시,마포구,심한 장애,남자,2809
202404,서울특별시,마포구,심한 장애,여자,1972
202404,서울특별시,마포구,심하지 않은 장애,남자,4295
202404,서울특별시,마포구,심하지 않은 장애,여자,3516
202404,서울특별시,양천구,심한 장애,남자,3673
202404,서울특별시,양천구,심한 장애,여자,2424
202404,서울특별시,양천구,심하지 않은 장애,남자,6536
202404,서울특별시,양천구,심하지 않은 장애,여자,4870
202404,서울특별시,강서구,심한 장애,남자,6926
202404,서울특별시,강서구,심한 장애,여자,4664
202404,서울특별시,강서구,심하지 않은 장애,남자,9354
202404,서울특별시,강서구,심하지 않은 장애,여자,7134
202404,서울특별시,구로구,심한 장애,남자,3920
202404,서울특별시,구로구,심한 장애,여자,2605
202404,서울특별시,구로구,심하지 않은 장애,남자,7280
202404,서울특별시,구로구,심하지 않은 장애,여자,5178
202404,서울특별시,금천구,심한 장애,남자,2485
202404,서울특별시,금천구,심한 장애,여자,1611
202404,서울특별시,금천구,심하지 않은 장애,남자,4592
202404,서울특별시,금천구,심하지 않은 장애,여자,3136
202404,서울특별시,영등포구,심한 장애,남자,3039
202404,서울특별시,영등포구,심한 장애,여자,1821
202404,서울특별시,영등포구,심하지 않은 장애,남자,5682
202404,서울특별시,영등포구,심하지 않은 장애,여자,4142
202404,서울특별시,동작구,심한 장애,남자,3002
202404,서울특별시,동작구,심한 장애,여자,2066
202404,서울특별시,동작구,심하지 않은 장애,남자,5124
202404,서울특별시,동작구,심하지 않은 장애,여자,3948
202404,서울특별시,관악구,심한 장애,남자,4238
202404,서울특별시,관악구,심한 장애,여자,2792
202404,서울특별시,관악구,심하지 않은 장애,남자,7426
202404,서울특별시,관악구,심하지 않은 장애,여자,5486
202404,서울특별시,서초구,심한 장애,남자,2379
202404,서울특별시,서초구,심한 장애,여자,1587
202404,서울특별시,서초구,심하지 않은 장애,남자,3572
202404,서울특별시,서초구,심하지 않은 장애,여자,2568
202404,서울특별시,강남구,심한 장애,남자,4018
202404,서울특별시,강남구,심한 장애,여자,2701
202404,서울특별시,강남구,심하지 않은 장애,남자,5018
202404,서울특별시,강남구,심하지 않은 장애,여자,3762
202404,서울특별시,송파구,심한 장애,남자,4735
202404,서울특별시,송파구,심한 장애,여자,2867
202404,서울특별시,송파구,심하지 않은 장애,남자,7265
202404,서울특별시,송파구,심하지 않은 장애,여자,5402
202404,서울특별시,강동구,심한 장애,남자,4405
202404,서울특별시,강동구,심한 장애,여자,2607
202404,서울특별시,강동구,심하지 않은 장애,남자,6787
202404,서울특별시,강동구,심하지 않은 장애,여자,4830
202404,부산광역시,중구,심한 장애,남자,531
202404,부산광역시,중구,심한 장애,여자,321
202404,부산광역시,중구,심하지 않은 장애,남자,926
202404,부산광역시,중구,심하지 않은 장애,여자,724
202404,부산광역시,서구,심한 장애,남자,1472
202404,부산광역시,서구,심한 장애,여자,972
202404,부산광역시,서구,심하지 않은 장애,남자,2347
202404,부산광역시,서구,심하지 않은 장애,여자,1765
202404,부산광역시,동구,심한 장애,남자,1298
202404,부산광역시,동구,심한 장애,여자,787
202404,부산광역시,동구,심하지 않은 장애,남자,2128
202404,부산광역시,동구,심하지 않은 장애,여자,1807
202404,부산광역시,영도구,심한 장애,남자,1975
202404,부산광역시,영도구,심한 장애,여자,1418
202404,부산광역시,영도구,심하지 않은 장애,남자,2892
202404,부산광역시,영도구,심하지 않은 장애,여자,2323
202404,부산광역시,부산진구,심한 장애,남자,4081
202404,부산광역시,부산진구,심한 장애,여자,2584
202404,부산광역시,부산진구,심하지 않은 장애,남자,6883
202404,부산광역시,부산진구,심하지 않은 장애,여자,5107
202404,부산광역시,동래구,심한 장애,남자,2686
202404,부산광역시,동래구,심한 장애,여자,1685
202404,부산광역시,동래구,심하지 않은 장애,남자,4281
202404,부산광역시,동래구,심하지 않은 장애,여자,3139
202404,부산광역시,남구,심한 장애,남자,2861
202404,부산광역시,남구,심한 장애,여자,1873
202404,부산광역시,남구,심하지 않은 장애,남자,4721
202404,부산광역시,남구,심하지 않은 장애,여자,3280
202404,부산광역시,북구,심한 장애,남자,3885
202404,부산광역시,북구,심한 장애,여자,2454
202404,부산광역시,북구,심하지 않은 장애,남자,5697
202404,부산광역시,북구,심하지 않은 장애,여자,3994
202404,부산광역시,해운대구,심한 장애,남자,3943
202404,부산광역시,해운대구,심한 장애,여자,2635
202404,부산광역시,해운대구,심하지 않은 장애,남자,6115
202404,부산광역시,해운대구,심하지 않은 장애,여자,4653
202404,부산광역시,사하구,심한 장애,남자,4061
202404,부산광역시,사하구,심한 장애,여자,2814
202404,부산광역시,사하구,심하지 않은 장애,남자,6521
202404,부산광역시,사하구,심하지 않은 장애,여자,4545
202404,부산광역시,금정구,심한 장애,남자,2559
202404,부산광역시,금정구,심한 장애,여자,1667
202404,부산광역시,금정구,심하지 않은 장애,남자,4095
202404,부산광역시,금정구,심하지 않은 장애,여자,3033
202404,부산광역시,강서구,심한 장애,남자,1181
202404,부산광역시,강서구,심한 장애,여자,704
202404,부산광역시,강서구,심하지 않은 장애,남자,2045
202404,부산광역시,강서구,심하지 않은 장애,여자,1270
202404,부산광역시,연제구,심한 장애,남자,2133
202404,부산광역시,연제구,심한 장애,여자,1459
202404,부산광역시,연제구,심하지 않은 장애,남자,3637
202404,부산광역시,연제구,심하지 않은 장애,여자,2772
202404,부산광역시,수영구,심한 장애,남자,1797
202404,부산광역시,수영구,심한 장애,여자,1281
202404,부산광역시,수영구,심하지 않은 장애,남자,2815
202404,부산광역시,수영구,심하지 않은 장애,여자,2251
202404,부산광역시,사상구,심한 장애,남자,3185
202404,부산광역시,사상구,심한 장애,여자,2012
202404,부산광역시,사상구,심하지 않은 장애,남자,4908
