통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202011,서울특별시,종로구,심한 장애,남자,1338
202011,서울특별시,종로구,심한 장애,여자,884
202011,서울특별시,종로구,심하지 않은 장애,남자,2153
202011,서울특별시,종로구,심하지 않은 장애,여자,1638
202011,서울특별시,중구,심한 장애,남자,1222
202011,서울특별시,중구,심한 장애,여자,790
202011,서울특별시,중구,심하지 않은 장애,남자,2066
202011,서울특별시,중구,심하지 않은 장애,여자,1624
202011,서울특별시,용산구,심한 장애,남자,1675
202011,서울특별시,용산구,심한 장애,여자,1162
202011,서울특별시,용산구,심하지 않은 장애,남자,2925
202011,서울특별시,용산구,심하지 않은 장애,여자,2206
202011,서울특별시,성동구,심한 장애,남자,2410
202011,서울특별시,성동구,심한 장애,여자,1571
202011,서울특별시,성동구,심하지 않은 장애,남자,4157
202011,서울특별시,성동구,심하지 않은 장애,여자,3291
202011,서울특별시,광진구,심한 장애,남자,2621
202011,서울특별시,광진구,심한 장애,여자,1775
202011,서울특별시,광진구,심하지 않은 장애,남자,4579
202011,서울특별시,광진구,심하지 않은 장애,여자,3396
202011,서울특별시,동대문구,심한 장애,남자,3306
202011,서울특별시,동대문구,심한 장애,여자,2096
202011,서울특별시,동대문구,심하지 않은 장애,남자,5795
202011,서울특별시,동대문구,심하지 않은 장애,여자,4494
202011,서울특별시,중랑구,심한 장애,남자,4508
202011,서울특별시,중랑구,심한 장애,여자,2996
202011,서울특별시,중랑구,심하지 않은 장애,남자,7330
202011,서울특별시,중랑구,심하지 않은 장애,여자,5571
202011,서울특별시,성북구,심한 장애,남자,3556
202011,서울특별시,성북구,심한 장애,여자,2445
202011,서울특별시,성북구,심하지 않은 장애,남자,6439
202011,서울특별시,성북구,심하지 않은 장애,여자,5077
202011,서울특별시,강북구,심한 장애,남자,3848
202011,서울특별시,강북구,심한 장애,여자,2695
202011,서울특별시,강북구,심하지 않은 장애,남자,6092
202011,서울특별시,강북구,심하지 않은 장애,여자,4850
202011,서울특별시,도봉구,심한 장애,남자,3348
202011,서울특별시,도봉구,심한 장애,여자,2235
202011,서울특별시,도봉구,심하지 않은 장애,남자,5624
202011,서울특별시,도봉구,심하지 않은 장애,여자,4214
202011,서울특별시,노원구,심한 장애,남자,6989
202011,서울특별시,노원구,심한 장애,여자,5067
202011,서울특별시,노원구,심하지 않은 장애,남자,8017
202011,서울특별시,노원구,심하지 않은 장애,여자,7198
202011,서울특별시,은평구,심한 장애,남자,5251
202011,서울특별시,은평구,심한 장애,여자,3132
202011,서울특별시,은평구,심하지 않은 장애,남자,7474
202011,서울특별시,은평구,심하지 않은 장애,여자,5883
202011,서울특별시,서대문구,심한 장애,남자,2628
202011,서울특별시,서대문구,심한 장애,여자,1894
202011,서울특별시,서대문구,심하지 않은 장애,남자,4303
202011,서울특별시,서대문구,심하지 않은 장애,여자,3718
202011,서울특별시,마포구,심한 장애,남자,2832
202011,서울특별시,마포구,심한 장애,여자,2053
202011,서울특별시,마포구,심하지 않은 장애,남자,4443
202011,서울특별시,마포구,심하지 않은 장애,여자,3611
202011,서울특별시,양천구,심한 장애,남자,3773
202011,서울특별시,양천구,심한 장애,여자,2587
202011,서울특별시,양천구,심하지 않은 장애,남자,6400
202011,서울특별시,양천구,심하지 않은 장애,여자,4784
202011,서울특별시,강서구,심한 장애,남자,7249
202011,서울특별시,강서구,심한 장애,여자,4937
202011,서울특별시,강서구,심하지 않은 장애,남자,9410
202011,서울특별시,강서구,심하지 않은 장애,여자,7155
202011,서울특별시,구로구,심한 장애,남자,3976
202011,서울특별시,구로구,심한 장애,여자,2593
202011,서울특별시,구로구,심하지 않은 장애,남자,6963
202011,서울특별시,구로구,심하지 않은 장애,여자,4751
202011,서울특별시,금천구,심한 장애,남자,2501
202011,서울특별시,금천구,심한 장애,여자,1585
202011,서울특별시,금천구,심하지 않은 장애,남자,4376
202011,서울특별시,금천구,심하지 않은 장애,여자,2929
202011,서울특별시,영등포구,심한 장애,남자,3051
202011,서울특별시,영등포구,심한 장애,여자,1867
202011,서울특별시,영등포구,심하지 않은 장애,남자,5605
