통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202005,서울특별시,종로구,심한 장애,남자,1341
202005,서울특별시,종로구,심한 장애,여자,895
202005,서울특별시,종로구,심하지 않은 장애,남자,2150
202005,서울특별시,종로구,심하지 않은 장애,여자,1656
202005,서울특별시,중구,심한 장애,남자,1244
202005,서울특별시,중구,심한 장애,여자,795
202005,서울특별시,중구,심하지 않은 장애,남자,2037
202005,서울특별시,중구,심하지 않은 장애,여자,1617
202005,서울특별시,용산구,심한 장애,남자,1673
202005,서울특별시,용산구,심한 장애,여자,1163
202005,서울특별시,용산구,심하지 않은 장애,남자,2954
202005,서울특별시,용산구,심하지 않은 장애,여자,2211
202005,서울특별시,성동구,심한 장애,남자,2449
202005,서울특별시,성동구,심한 장애,여자,1591
202005,서울특별시,성동구,심하지 않은 장애,남자,4232
202005,서울특별시,성동구,심하지 않은 장애,여자,3307
202005,서울특별시,광진구,심한 장애,남자,2680
202005,서울특별시,광진구,심한 장애,여자,1778
202005,서울특별시,광진구,심하지 않은 장애,남자,4609
202005,서울특별시,광진구,심하지 않은 장애,여자,3401
202005,서울특별시,동대문구,심한 장애,남자,3316
202005,서울특별시,동대문구,심한 장애,여자,2077
202005,서울특별시,동대문구,심하지 않은 장애,남자,5849
202005,서울특별시,동대문구,심하지 않은 장애,여자,4515
202005,서울특별시,중랑구,심한 장애,남자,4542
202005,서울특별시,중랑구,심한 장애,여자,2989
202005,서울특별시,중랑구,심하지 않은 장애,남자,7265
202005,서울특별시,중랑구,심하지 않은 장애,여자,5597
202005,서울특별시,성북구,심한 장애,남자,3601
202005,서울특별시,성북구,심한 장애,여자,2472
202005,서울특별시,성북구,심하지 않은 장애,남자,6453
202005,서울특별시,성북구,심하지 않은 장애,여자,5121
202005,서울특별시,강북구,심한 장애,남자,3861
202005,서울특별시,강북구,심한 장애,여자,2720
202005,서울특별시,강북구,심하지 않은 장애,남자,6104
202005,서울특별시,강북구,심하지 않은 장애,여자,4872
202005,서울특별시,도봉구,심한 장애,남자,3314
202005,서울특별시,도봉구,심한 장애,여자,2288
202005,서울특별시,도봉구,심하지 않은 장애,남자,5650
202005,서울특별시,도봉구,심하지 않은 장애,여자,4201
202005,서울특별시,노원구,심한 장애,남자,7029
202005,서울특별시,노원구,심한 장애,여자,5076
202005,서울특별시,노원구,심하지 않은 장애,남자,7990
202005,서울특별시,노원구,심하지 않은 장애,여자,7213
202005,서울특별시,은평구,심한 장애,남자,5247
202005,서울특별시,은평구,심한 장애,여자,3131
202005,서울특별시,은평구,심하지 않은 장애,남자,7418
202005,서울특별시,은평구,심하지 않은 장애,여자,5849
202005,서울특별시,서대문구,심한 장애,남자,2633
202005,서울특별시,서대문구,심한 장애,여자,1887
202005,서울특별시,서대문구,심하지 않은 장애,남자,4331
202005,서울특별시,서대문구,심하지 않은 장애,여자,3727
202005,서울특별시,마포구,심한 장애,남자,2886
202005,서울특별시,마포구,심한 장애,여자,2057
202005,서울특별시,마포구,심하지 않은 장애,남자,4516
202005,서울특별시,마포구,심하지 않은 장애,여자,3647
202005,서울특별시,양천구,심한 장애,남자,3776
202005,서울특별시,양천구,심한 장애,여자,2593
202005,서울특별시,양천구,심하지 않은 장애,남자,6386
202005,서울특별시,양천구,심하지 않은 장애,여자,4761
202005,서울특별시,강서구,심한 장애,남자,7308
202005,서울특별시,강서구,심한 장애,여자,4992
202005,서울특별시,강서구,심하지 않은 장애,남자,9409
202005,서울특별시,강서구,심하지 않은 장애,여자,7144
202005,서울특별시,구로구,심한 장애,남자,3953
202005,서울특별시,구로구,심한 장애,여자,2566
202005,서울특별시,구로구,심하지 않은 장애,남자,6975
202005,서울특별시,구로구,심하지 않은 장애,여자,4705
202005,서울특별시,금천구,심한 장애,남자,2523
202005,서울특별시,금천구,심한 장애,여자,1604
202005,서울특별시,금천구,심하지 않은 장애,남자,4350
202005,서울특별시,금천구,심하지 않은 장애,여자,2903
202005,서울특별시,영등포구,심한 장애,남자,3059
202005,서울특별시,영등포구,심한 장애,여자,1867
202005,서울특별시,영등포구,심하지 않은 장애,남자,5552
202005,서울특별시,영등포구,심하지 않은 장애,여자,3921
202005,서울특별시,동작구,심한 장애,남자,3164
202005,서울특별시,동작구,심한 장애,여자,2187
202005,서울특별시,동작구,심하지 않은 장애,남자,5239
202005,서울특별시,동작구,심하지 않은 장애,여자,4081
202005,서울특별시,관악구,심한 장애,남자,4522
202005,서울특별시,관악구,심한 장애,여자,2951
202005,서울특별시,관악구,심하지 않은 장애,남자,7424
202005,서울특별시,관악구,심하지 않은 장애,여자,5375
202005,서울특별시,서초구,심한 장애,남자,2463
202005,서울특별시,서초구,심한 장애,여자,1688
202005,서울특별시,서초구,심하지 않은 장애,남자,3717
