통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202403,서울특별시,종로구,심한 장애,남자,1243
202403,서울특별시,종로구,심한 장애,여자,843
202403,서울특별시,종로구,심하지 않은 장애,남자,2039
202403,서울특별시,종로구,심하지 않은 장애,여자,1569
202403,서울특별시,중구,심한 장애,남자,1147
202403,서울특별시,중구,심한 장애,여자,757
202403,서울특별시,중구,심하지 않은 장애,남자,1963
202403,서울특별시,중구,심하지 않은 장애,여자,1547
202403,서울특별시,용산구,심한 장애,남자,1550
202403,서울특별시,용산구,심한 장애,여자,999
202403,서울특별시,용산구,심하지 않은 장애,남자,2626
202403,서울특별시,용산구,심하지 않은 장애,여자,1980
202403,서울특별시,성동구,심한 장애,남자,2213
202403,서울특별시,성동구,심한 장애,여자,1475
202403,서울특별시,성동구,심하지 않은 장애,남자,4034
202403,서울특별시,성동구,심하지 않은 장애,여자,3163
202403,서울특별시,광진구,심한 장애,남자,2501
202403,서울특별시,광진구,심한 장애,여자,1736
202403,서울특별시,광진구,심하지 않은 장애,남자,4463
202403,서울특별시,광진구,심하지 않은 장애,여자,3382
202403,서울특별시,동대문구,심한 장애,남자,3164
202403,서울특별시,동대문구,심한 장애,여자,2007
202403,서울특별시,동대문구,심하지 않은 장애,남자,5709
202403,서울특별시,동대문구,심하지 않은 장애,여자,4446
202403,서울특별시,중랑구,심한 장애,남자,4448
202403,서울특별시,중랑구,심한 장애,여자,2994
202403,서울특별시,중랑구,심하지 않은 장애,남자,7213
202403,서울특별시,중랑구,심하지 않은 장애,여자,5487
202403,서울특별시,성북구,심한 장애,남자,3512
202403,서울특별시,성북구,심한 장애,여자,2414
202403,서울특별시,성북구,심하지 않은 장애,남자,6162
202403,서울특별시,성북구,심하지 않은 장애,여자,4906
202403,서울특별시,강북구,심한 장애,남자,3652
202403,서울특별시,강북구,심한 장애,여자,2622
202403,서울특별시,강북구,심하지 않은 장애,남자,5894
202403,서울특별시,강북구,심하지 않은 장애,여자,4718
202403,서울특별시,도봉구,심한 장애,남자,3236
202403,서울특별시,도봉구,심한 장애,여자,2142
202403,서울특별시,도봉구,심하지 않은 장애,남자,5506
202403,서울특별시,도봉구,심하지 않은 장애,여자,4244
202403,서울특별시,노원구,심한 장애,남자,6490
202403,서울특별시,노원구,심한 장애,여자,4741
202403,서울특별시,노원구,심하지 않은 장애,남자,7904
202403,서울특별시,노원구,심하지 않은 장애,여자,6934
202403,서울특별시,은평구,심한 장애,남자,5043
202403,서울특별시,은평구,심한 장애,여자,3039
202403,서울특별시,은평구,심하지 않은 장애,남자,7397
