통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202008,서울특별시,종로구,심한 장애,남자,1344
202008,서울특별시,종로구,심한 장애,여자,897
202008,서울특별시,종로구,심하지 않은 장애,남자,2155
202008,서울특별시,종로구,심하지 않은 장애,여자,1647
202008,서울특별시,중구,심한 장애,남자,1238
202008,서울특별시,중구,심한 장애,여자,806
202008,서울특별시,중구,심하지 않은 장애,남자,2050
202008,서울특별시,중구,심하지 않은 장애,여자,1619
202008,서울특별시,용산구,심한 장애,남자,1678
202008,서울특별시,용산구,심한 장애,여자,1173
202008,서울특별시,용산구,심하지 않은 장애,남자,2942
202008,서울특별시,용산구,심하지 않은 장애,여자,2222
202008,서울특별시,성동구,심한 장애,남자,2453
202008,서울특별시,성동구,심한 장애,여자,1586
202008,서울특별시,성동구,심하지 않은 장애,남자,4206
202008,서울특별시,성동구,심하지 않은 장애,여자,3314
202008,서울특별시,광진구,심한 장애,남자,2648
202008,서울특별시,광진구,심한 장애,여자,1775
202008,서울특별시,광진구,심하지 않은 장애,남자,4607
202008,서울특별시,광진구,심하지 않은 장애,여자,3395
202008,서울특별시,동대문구,심한 장애,남자,3320
202008,서울특별시,동대문구,심한 장애,여자,2081
202008,서울특별시,동대문구,심하지 않은 장애,남자,5831
202008,서울특별시,동대문구,심하지 않은 장애,여자,4491
202008,서울특별시,중랑구,심한 장애,남자,4544
202008,서울특별시,중랑구,심한 장애,여자,2994
202008,서울특별시,중랑구,심하지 않은 장애,남자,7298
202008,서울특별시,중랑구,심하지 않은 장애,여자,5591
202008,서울특별시,성북구,심한 장애,남자,3577
202008,서울특별시,성북구,심한 장애,여자,2465
202008,서울특별시,성북구,심하지 않은 장애,남자,6468
202008,서울특별시,성북구,심하지 않은 장애,여자,5094
202008,서울특별시,강북구,심한 장애,남자,3845
202008,서울특별시,강북구,심한 장애,여자,2703
202008,서울특별시,강북구,심하지 않은 장애,남자,6113
202008,서울특별시,강북구,심하지 않은 장애,여자,4871
202008,서울특별시,도봉구,심한 장애,남자,3335
202008,서울특별시,도봉구,심한 장애,여자,2254
202008,서울특별시,도봉구,심하지 않은 장애,남자,5621
202008,서울특별시,도봉구,심하지 않은 장애,여자,4219
202008,서울특별시,노원구,심한 장애,남자,7033
202008,서울특별시,노원구,심한 장애,여자,5079
202008,서울특별시,노원구,심하지 않은 장애,남자,8003
202008,서울특별시,노원구,심하지 않은 장애,여자,7195
202008,서울특별시,은평구,심한 장애,남자,5268
202008,서울특별시,은평구,심한 장애,여자,3158
202008,서울특별시,은평구,심하지 않은 장애,남자,7454
202008,서울특별시,은평구,심하지 않은 장애,여자,5895
202008,서울특별시,서대문구,심한 장애,남자,2616
202008,서울특별시,서대문구,심한 장애,여자,1889
202008,서울특별시,서대문구,심하지 않은 장애,남자,4321
202008,서울특별시,서대문구,심하지 않은 장애,여자,3718
202008,서울특별시,마포구,심한 장애,남자,2866
202008,서울특별시,마포구,심한 장애,여자,2055
202008,서울특별시,마포구,심하지 않은 장애,남자,4476
202008,서울특별시,마포구,심하지 않은 장애,여자,3623
202008,서울특별시,양천구,심한 장애,남자,3785
202008,서울특별시,양천구,심한 장애,여자,2581
202008,서울특별시,양천구,심하지 않은 장애,남자,6407
