통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202009,서울특별시,종로구,심한 장애,남자,1333
202009,서울특별시,종로구,심한 장애,여자,894
202009,서울특별시,종로구,심하지 않은 장애,남자,2158
202009,서울특별시,종로구,심하지 않은 장애,여자,1641
202009,서울특별시,중구,심한 장애,남자,1230
202009,서울특별시,중구,심한 장애,여자,799
202009,서울특별시,중구,심하지 않은 장애,남자,2050
202009,서울특별시,중구,심하지 않은 장애,여자,1623
202009,서울특별시,용산구,심한 장애,남자,1670
202009,서울특별시,용산구,심한 장애,여자,1179
202009,서울특별시,용산구,심하지 않은 장애,남자,2935
202009,서울특별시,용산구,심하지 않은 장애,여자,2219
202009,서울특별시,성동구,심한 장애,남자,2432
202009,서울특별시,성동구,심한 장애,여자,1578
202009,서울특별시,성동구,심하지 않은 장애,남자,4193
202009,서울특별시,성동구,심하지 않은 장애,여자,3312
202009,서울특별시,광진구,심한 장애,남자,2648
202009,서울특별시,광진구,심한 장애,여자,1771
202009,서울특별시,광진구,심하지 않은 장애,남자,4605
202009,서울특별시,광진구,심하지 않은 장애,여자,3396
202009,서울특별시,동대문구,심한 장애,남자,3320
202009,서울특별시,동대문구,심한 장애,여자,2086
202009,서울특별시,동대문구,심하지 않은 장애,남자,5825
202009,서울특별시,동대문구,심하지 않은 장애,여자,4500
202009,서울특별시,중랑구,심한 장애,남자,4532
202009,서울특별시,중랑구,심한 장애,여자,2998
202009,서울특별시,중랑구,심하지 않은 장애,남자,7309
202009,서울특별시,중랑구,심하지 않은 장애,여자,5585
202009,서울특별시,성북구,심한 장애,남자,3564
202009,서울특별시,성북구,심한 장애,여자,2455
202009,서울특별시,성북구,심하지 않은 장애,남자,6472
202009,서울특별시,성북구,심하지 않은 장애,여자,5085
202009,서울특별시,강북구,심한 장애,남자,3841
202009,서울특별시,강북구,심한 장애,여자,2689
202009,서울특별시,강북구,심하지 않은 장애,남자,6106
202009,서울특별시,강북구,심하지 않은 장애,여자,4852
202009,서울특별시,도봉구,심한 장애,남자,3340
202009,서울특별시,도봉구,심한 장애,여자,2242
202009,서울특별시,도봉구,심하지 않은 장애,남자,5631
202009,서울특별시,도봉구,심하지 않은 장애,여자,4214
202009,서울특별시,노원구,심한 장애,남자,6991
202009,서울특별시,노원구,심한 장애,여자,5062
202009,서울특별시,노원구,심하지 않은 장애,남자,8008
202009,서울특별시,노원구,심하지 않은 장애,여자,7185
202009,서울특별시,은평구,심한 장애,남자,5266
202009,서울특별시,은평구,심한 장애,여자,3153
202009,서울특별시,은평구,심하지 않은 장애,남자,7465
202009,서울특별시,은평구,심하지 않은 장애,여자,5891
202009,서울특별시,서대문구,심한 장애,남자,2625
202009,서울특별시,서대문구,심한 장애,여자,1896
202009,서울특별시,서대문구,심하지 않은 장애,남자,4312
202009,서울특별시,서대문구,심하지 않은 장애,여자,3726
202009,서울특별시,마포구,심한 장애,남자,2856
202009,서울특별시,마포구,심한 장애,여자,2052
202009,서울특별시,마포구,심하지 않은 장애,남자,4457
202009,서울특별시,마포구,심하지 않은 장애,여자,3634
202009,서울특별시,양천구,심한 장애,남자,3781
202009,서울특별시,양천구,심한 장애,여자,2588
202009,서울특별시,양천구,심하지 않은 장애,남자,6417
202009,서울특별시,양천구,심하지 않은 장애,여자,4785
202009,서울특별시,강서구,심한 장애,남자,7289
202009,서울특별시,강서구,심한 장애,여자,4964
202009,서울특별시,강서구,심하지 않은 장애,남자,9404
202009,서울특별시,강서구,심하지 않은 장애,여자,7136
202009,서울특별시,구로구,심한 장애,남자,3992
202009,서울특별시,구로구,심한 장애,여자,2587
202009,서울특별시,구로구,심하지 않은 장애,남자,6991
202009,서울특별시,구로구,심하지 않은 장애,여자,4740
202009,서울특별시,금천구,심한 장애,남자,2505
202009,서울특별시,금천구,심한 장애,여자,1600
202009,서울특별시,금천구,심하지 않은 장애,남자,4386
202009,서울특별시,금천구,심하지 않은 장애,여자,2928
202009,서울특별시,영등포구,심한 장애,남자,3044
202009,서울특별시,영등포구,심한 장애,여자,1849
202009,서울특별시,영등포구,심하지 않은 장애,남자,5594
202009,서울특별시,영등포구,심하지 않은 장애,여자,3977
202009,서울특별시,동작구,심한 장애,남자,3143
202009,서울특별시,동작구,심한 장애,여자,2167
202009,서울특별시,동작구,심하지 않은 장애,남자,5239
202009,서울특별시,동작구,심하지 않은 장애,여자,4094
202009,서울특별시,관악구,심한 장애,남자,4483
202009,서울특별시,관악구,심한 장애,여자,2963
202009,서울특별시,관악구,심하지 않은 장애,남자,7448
202009,서울특별시,관악구,심하지 않은 장애,여자,5392
202009,서울특별시,서초구,심한 장애,남자,2459
202009,서울특별시,서초구,심한 장애,여자,1702
202009,서울특별시,서초구,심하지 않은 장애,남자,3704
202009,서울특별시,서초구,심하지 않은 장애,여자,2658
202009,서울특별시,강남구,심한 장애,남자,4078
202009,서울특별시,강남구,심한 장애,여자,2813
202009,서울특별시,강남구,심하지 않은 장애,남자,4705
202009,서울특별시,강남구,심하지 않은 장애,여자,3644
202009,서울특별시,송파구,심한 장애,남자,4789
202009,서울특별시,송파구,심한 장애,여자,2972
202009,서울특별시,송파구,심하지 않은 장애,남자,7214
202009,서울특별시,송파구,심하지 않은 장애,여자,5333
202009,서울특별시,강동구,심한 장애,남자,4261
202009,서울특별시,강동구,심한 장애,여자,2631
202009,서울특별시,강동구,심하지 않은 장애,남자,6581
202009,서울특별시,강동구,심하지 않은 장애,여자,4690
202009,부산광역시,중구,심한 장애,남자,560
202009,부산광역시,중구,심한 장애,여자,343
202009,부산광역시,중구,심하지 않은 장애,남자,938
202009,부산광역시,중구,심하지 않은 장애,여자,787
202009,부산광역시,서구,심한 장애,남자,1572
202009,부산광역시,서구,심한 장애,여자,982
202009,부산광역시,서구,심하지 않은 장애,남자,2275
202009,부산광역시,서구,심하지 않은 장애,여자,1753
202009,부산광역시,동구,심한 장애,남자,1389
202009,부산광역시,동구,심한 장애,여자,831
202009,부산광역시,동구,심하지 않은 장애,남자,2140
202009,부산광역시,동구,심하지 않은 장애,여자,1824
202009,부산광역시,영도구,심한 장애,남자,2151
202009,부산광역시,영도구,심한 장애,여자,1515
202009,부산광역시,영도구,심하지 않은 장애,남자,3018
202009,부산광역시,영도구,심하지 않은 장애,여자,2421
202009,부산광역시,부산진구,심한 장애,남자,4115
202009,부산광역시,부산진구,심한 장애,여자,2597
202009,부산광역시,부산진구,심하지 않은 장애,남자,6800
202009,부산광역시,부산진구,심하지 않은 장애,여자,4985
202009,부산광역시,동래구,심한 장애,남자,2700
202009,부산광역시,동래구,심한 장애,여자,1696
202009,부산광역시,동래구,심하지 않은 장애,남자,4294
202009,부산광역시,동래구,심하지 않은 장애,여자,3031
202009,부산광역시,남구,심한 장애,남자,3056
202009,부산광역시,남구,심한 장애,여자,1984
202009,부산광역시,남구,심하지 않은 장애,남자,4807
202009,부산광역시,남구,심하지 않은 장애,여자,3332
202009,부산광역시,북구,심한 장애,남자,3843
202009,부산광역시,북구,심한 장애,여자,2469
202009,부산광역시,북구,심하지 않은 장애,남자,5741
202009,부산광역시,북구,심하지 않은 장애,여자,3956
202009,부산광역시,해운대구,심한 장애,남자,4123
202009,부산광역시,해운대구,심한 장애,여자,2836
202009,부산광역시,해운대구,심하지 않은 장애,남자,6162
202009,부산광역시,해운대구,심하지 않은 장애,여자,4739
202009,부산광역시,사하구,심한 장애,남자,4096
202009,부산광역시,사하구,심한 장애,여자,2896
202009,부산광역시,사하구,심하지 않은 장애,남자,6494
202009,부산광역시,사하구,심하지 않은 장애,여자,4451
202009,부산광역시,금정구,심한 장애,남자,2684
202009,부산광역시,금정구,심한 장애,여자,1815
202009,부산광역시,금정구,심하지 않은 장애,남자,4215
202009,부산광역시,금정구,심하지 않은 장애,여자,3033
202009,부산광역시,강서구,심한 장애,남자,1138
202009,부산광역시,강서구,심한 장애,여자,682
202009,부산광역시,강서구,심하지 않은 장애,남자,1956
202009,부산광역시,강서구,심하지 않은 장애,여자,1243
202009,부산광역시,연제구,심한 장애,남자,2157
202009,부산광역시,연제구,심한 장애,여자,1439
202009,부산광역시,연제구,심하지 않은 장애,남자,3580
202009,부산광역시,연제구,심하지 않은 장애,여자,2610
202009,부산광역시,수영구,심한 장애,남자,1852
202009,부산광역시,수영구,심한 장애,여자,1277
202009,부산광역시,수영구,심하지 않은 장애,남자,2901
202009,부산광역시,수영구,심하지 않은 장애,여자,2217
202009,부산광역시,사상구,심한 장애,남자,3298
202009,부산광역시,사상구,심한 장애,여자,2024
202009,부산광역시,사상구,심하지 않은 장애,남자,5006
202009,부산광역시,사상구,심하지 않은 장애,여자,3170
202009,부산광역시,기장군,심한 장애,남자,1963
202009,부산광역시,기장군,심한 장애,여자,1299
202009,부산광역시,기장군,심하지 않은 장애,남자,2925
202009,부산광역시,기장군,심하지 않은 장애,여자,2139
202009,대구광역시,중구,심한 장애,남자,841
