통계연월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202407,서울특별시,종로구,지체,남자,1250
202407,서울특별시,종로구,지체,여자,1055
202407,서울특별시,종로구,시각,남자,416
202407,서울특별시,종로구,시각,여자,243
202407,서울특별시,종로구,청각,남자,546
202407,서울특별시,종로구,청각,여자,408
202407,서울특별시,종로구,언어,남자,28
202407,서울특별시,종로구,언어,여자,15
202407,서울특별시,종로구,지적,남자,229
202407,서울특별시,종로구,지적,여자,155
202407,서울특별시,종로구,뇌병변,남자,315
202407,서울특별시,종로구,뇌병변,여자,220
202407,서울특별시,종로구,자폐성,남자,99
202407,서울특별시,종로구,자폐성,여자,24
202407,서울특별시,종로구,정신,남자,122
202407,서울특별시,종로구,정신,여자,126
202407,서울특별시,종로구,신장,남자,163
202407,서울특별시,종로구,신장,여자,105
202407,서울특별시,종로구,심장,남자,7
202407,서울특별시,종로구,심장,여자,7
202407,서울특별시,종로구,호흡기,남자,19
202407,서울특별시,종로구,호흡기,여자,7
202407,서울특별시,종로구,간,남자,29
202407,서울특별시,종로구,간,여자,14
202407,서울특별시,종로구,안면,남자,3
202407,서울특별시,종로구,안면,여자,5
202407,서울특별시,종로구,장루.요루,남자,25
202407,서울특별시,종로구,장루.요루,여자,13
202407,서울특별시,종로구,뇌전증,남자,7
202407,서울특별시,종로구,뇌전증,여자,6
202407,서울특별시,중구,지체,남자,1250
202407,서울특별시,중구,지체,여자,1039
202407,서울특별시,중구,시각,남자,393
202407,서울특별시,중구,시각,여자,252
202407,서울특별시,중구,청각,남자,474
202407,서울특별시,중구,청각,여자,430
202407,서울특별시,중구,언어,남자,20
202407,서울특별시,중구,언어,여자,9
202407,서울특별시,중구,지적,남자,183
202407,서울특별시,중구,지적,여자,127
202407,서울특별시,중구,뇌병변,남자,330
202407,서울특별시,중구,뇌병변,여자,194
202407,서울특별시,중구,자폐성,남자,67
202407,서울특별시,중구,자폐성,여자,22
202407,서울특별시,중구,정신,남자,120
202407,서울특별시,중구,정신,여자,89
202407,서울특별시,중구,신장,남자,128
202407,서울특별시,중구,신장,여자,115
202407,서울특별시,중구,심장,남자,10
202407,서울특별시,중구,심장,여자,6
202407,서울특별시,중구,호흡기,남자,27
202407,서울특별시,중구,호흡기,여자,3
202407,서울특별시,중구,간,남자,26
202407,서울특별시,중구,간,여자,9
202407,서울특별시,중구,안면,남자,2
202407,서울특별시,중구,안면,여자,7
202407,서울특별시,중구,장루.요루,남자,29
202407,서울특별시,중구,장루.요루,여자,13
202407,서울특별시,중구,뇌전증,남자,8
202407,서울특별시,중구,뇌전증,여자,8
202407,서울특별시,용산구,지체,남자,1519
202407,서울특별시,용산구,지체,여자,1251
202407,서울특별시,용산구,시각,남자,515
202407,서울특별시,용산구,시각,여자,322
202407,서울특별시,용산구,청각,남자,633
202407,서울특별시,용산구,청각,여자,497
202407,서울특별시,용산구,언어,남자,34
202407,서울특별시,용산구,언어,여자,17
202407,서울특별시,용산구,지적,남자,321
202407,서울특별시,용산구,지적,여자,191
202407,서울특별시,용산구,뇌병변,남자,418
202407,서울특별시,용산구,뇌병변,여자,271
202407,서울특별시,용산구,자폐성,남자,121
202407,서울특별시,용산구,자폐성,여자,24
202407,서울특별시,용산구,정신,남자,143
202407,서울특별시,용산구,정신,여자,113
202407,서울특별시,용산구,신장,남자,228
202407,서울특별시,용산구,신장,여자,121
202407,서울특별시,용산구,심장,남자,10
202407,서울특별시,용산구,심장,여자,5
202407,서울특별시,용산구,호흡기,남자,34
202407,서울특별시,용산구,호흡기,여자,14
202407,서울특별시,용산구,간,남자,53
202407,서울특별시,용산구,간,여자,12
202407,서울특별시,용산구,안면,남자,3
202407,서울특별시,용산구,장루.요루,남자,34
202407,서울특별시,용산구,장루.요루,여자,23
202407,서울특별시,용산구,뇌전증,남자,11
202407,서울특별시,용산구,뇌전증,여자,5
202407,서울특별시,성동구,지체,남자,2600
202407,서울특별시,성동구,지체,여자,2031
202407,서울특별시,성동구,시각,남자,624
202407,서울특별시,성동구,시각,여자,460
202407,서울특별시,성동구,청각,남자,971
202407,서울특별시,성동구,청각,여자,811
202407,서울특별시,성동구,언어,남자,70
202407,서울특별시,성동구,언어,여자,19
202407,서울특별시,성동구,지적,남자,420
202407,서울특별시,성동구,지적,여자,278
202407,서울특별시,성동구,뇌병변,남자,597
202407,서울특별시,성동구,뇌병변,여자,438
202407,서울특별시,성동구,자폐성,남자,227
202407,서울특별시,성동구,자폐성,여자,34
202407,서울특별시,성동구,정신,남자,208
202407,서울특별시,성동구,정신,여자,194
