통계연월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202507,서울특별시,종로구,지체,남자,1227
202507,서울특별시,종로구,지체,여자,1025
202507,서울특별시,종로구,시각,남자,406
202507,서울특별시,종로구,시각,여자,234
202507,서울특별시,종로구,청각,남자,540
202507,서울특별시,종로구,청각,여자,413
202507,서울특별시,종로구,언어,남자,29
202507,서울특별시,종로구,언어,여자,15
202507,서울특별시,종로구,지적,남자,219
202507,서울특별시,종로구,지적,여자,156
202507,서울특별시,종로구,뇌병변,남자,298
202507,서울특별시,종로구,뇌병변,여자,217
202507,서울특별시,종로구,자폐성,남자,103
202507,서울특별시,종로구,자폐성,여자,27
202507,서울특별시,종로구,정신,남자,118
202507,서울특별시,종로구,정신,여자,115
202507,서울특별시,종로구,신장,남자,164
202507,서울특별시,종로구,신장,여자,109
202507,서울특별시,종로구,심장,남자,6
202507,서울특별시,종로구,심장,여자,6
202507,서울특별시,종로구,호흡기,남자,20
202507,서울특별시,종로구,호흡기,여자,7
202507,서울특별시,종로구,간,남자,28
202507,서울특별시,종로구,간,여자,11
202507,서울특별시,종로구,안면,남자,3
202507,서울특별시,종로구,안면,여자,4
202507,서울특별시,종로구,장루.요루,남자,25
202507,서울특별시,종로구,장루.요루,여자,13
202507,서울특별시,종로구,뇌전증,남자,6
202507,서울특별시,종로구,뇌전증,여자,6
202507,서울특별시,중구,지체,남자,1182
202507,서울특별시,중구,지체,여자,985
202507,서울특별시,중구,시각,남자,376
202507,서울특별시,중구,시각,여자,245
202507,서울특별시,중구,청각,남자,470
202507,서울특별시,중구,청각,여자,431
202507,서울특별시,중구,언어,남자,19
202507,서울특별시,중구,언어,여자,9
202507,서울특별시,중구,지적,남자,176
202507,서울특별시,중구,지적,여자,113
202507,서울특별시,중구,뇌병변,남자,294
202507,서울특별시,중구,뇌병변,여자,186
202507,서울특별시,중구,자폐성,남자,73
202507,서울특별시,중구,자폐성,여자,20
202507,서울특별시,중구,정신,남자,114
202507,서울특별시,중구,정신,여자,87
202507,서울특별시,중구,신장,남자,144
202507,서울특별시,중구,신장,여자,114
202507,서울특별시,중구,심장,남자,8
202507,서울특별시,중구,심장,여자,5
202507,서울특별시,중구,호흡기,남자,26
202507,서울특별시,중구,호흡기,여자,4
202507,서울특별시,중구,간,남자,28
202507,서울특별시,중구,간,여자,12
202507,서울특별시,중구,안면,남자,2
202507,서울특별시,중구,안면,여자,6
202507,서울특별시,중구,장루.요루,남자,25
202507,서울특별시,중구,장루.요루,여자,13
202507,서울특별시,중구,뇌전증,남자,8
202507,서울특별시,중구,뇌전증,여자,7
202507,서울특별시,용산구,지체,남자,1475
202507,서울특별시,용산구,지체,여자,1192
202507,서울특별시,용산구,시각,남자,488
202507,서울특별시,용산구,시각,여자,311
202507,서울특별시,용산구,청각,남자,608
202507,서울특별시,용산구,청각,여자,486
202507,서울특별시,용산구,언어,남자,35
202507,서울특별시,용산구,언어,여자,16
202507,서울특별시,용산구,지적,남자,316
202507,서울특별시,용산구,지적,여자,203
202507,서울특별시,용산구,뇌병변,남자,416
202507,서울특별시,용산구,뇌병변,여자,251
202507,서울특별시,용산구,자폐성,남자,129
202507,서울특별시,용산구,자폐성,여자,28
202507,서울특별시,용산구,정신,남자,135
202507,서울특별시,용산구,정신,여자,110
202507,서울특별시,용산구,신장,남자,230
202507,서울특별시,용산구,신장,여자,125
202507,서울특별시,용산구,심장,남자,9
202507,서울특별시,용산구,심장,여자,4
202507,서울특별시,용산구,호흡기,남자,30
202507,서울특별시,용산구,호흡기,여자,12
202507,서울특별시,용산구,간,남자,47
202507,서울특별시,용산구,간,여자,14
202507,서울특별시,용산구,안면,남자,4
202507,서울특별시,용산구,장루.요루,남자,35
202507,서울특별시,용산구,장루.요루,여자,29
202507,서울특별시,용산구,뇌전증,남자,8
202507,서울특별시,용산구,뇌전증,여자,6
202507,서울특별시,성동구,지체,남자,2501
202507,서울특별시,성동구,지체,여자,1955
202507,서울특별시,성동구,시각,남자,611
202507,서울특별시,성동구,시각,여자,468
202507,서울특별시,성동구,청각,남자,980
202507,서울특별시,성동구,청각,여자,813
202507,서울특별시,성동구,언어,남자,67
202507,서울특별시,성동구,언어,여자,19
202507,서울특별시,성동구,지적,남자,413
202507,서울특별시,성동구,지적,여자,290
202507,서울특별시,성동구,뇌병변,남자,593
202507,서울특별시,성동구,뇌병변,여자,417
202507,서울특별시,성동구,자폐성,남자,247
202507,서울특별시,성동구,자폐성,여자,37
202507,서울특별시,성동구,정신,남자,199
202507,서울특별시,성동구,정신,여자,192
202507,서울특별시,성동구,신장,남자,297
202507,서울특별시,성동구,신장,여자,207
202507,서울특별시,성동구,심장,남자,15
202507,서울특별시,성동구,심장,여자,12
202507,서울특별시,성동구,호흡기,남자,48
202507,서울특별시,성동구,호흡기,여자,17
202507,서울특별시,성동구,간,남자,55
202507,서울특별시,성동구,간,여자,28
202507,서울특별시,성동구,안면,남자,7
202507,서울특별시,성동구,안면,여자,4
202507,서울특별시,성동구,장루.요루,남자,56
202507,서울특별시,성동구,장루.요루,여자,38
