통계연월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202409,서울특별시,종로구,지체,남자,1245
202409,서울특별시,종로구,지체,여자,1057
202409,서울특별시,종로구,시각,남자,413
202409,서울특별시,종로구,시각,여자,240
202409,서울특별시,종로구,청각,남자,541
202409,서울특별시,종로구,청각,여자,410
202409,서울특별시,종로구,언어,남자,27
202409,서울특별시,종로구,언어,여자,15
202409,서울특별시,종로구,지적,남자,226
202409,서울특별시,종로구,지적,여자,156
202409,서울특별시,종로구,뇌병변,남자,311
202409,서울특별시,종로구,뇌병변,여자,218
202409,서울특별시,종로구,자폐성,남자,98
202409,서울특별시,종로구,자폐성,여자,24
202409,서울특별시,종로구,정신,남자,121
202409,서울특별시,종로구,정신,여자,125
202409,서울특별시,종로구,신장,남자,162
202409,서울특별시,종로구,신장,여자,106
202409,서울특별시,종로구,심장,남자,8
202409,서울특별시,종로구,심장,여자,7
202409,서울특별시,종로구,호흡기,남자,19
202409,서울특별시,종로구,호흡기,여자,6
202409,서울특별시,종로구,간,남자,27
202409,서울특별시,종로구,간,여자,14
202409,서울특별시,종로구,안면,남자,3
202409,서울특별시,종로구,안면,여자,5
202409,서울특별시,종로구,장루.요루,남자,24
202409,서울특별시,종로구,장루.요루,여자,12
202409,서울특별시,종로구,뇌전증,남자,7
202409,서울특별시,종로구,뇌전증,여자,6
202409,서울특별시,중구,지체,남자,1247
202409,서울특별시,중구,지체,여자,1032
202409,서울특별시,중구,시각,남자,390
202409,서울특별시,중구,시각,여자,249
202409,서울특별시,중구,청각,남자,472
202409,서울특별시,중구,청각,여자,433
202409,서울특별시,중구,언어,남자,19
202409,서울특별시,중구,언어,여자,9
202409,서울특별시,중구,지적,남자,178
202409,서울특별시,중구,지적,여자,127
202409,서울특별시,중구,뇌병변,남자,323
202409,서울특별시,중구,뇌병변,여자,190
202409,서울특별시,중구,자폐성,남자,68
202409,서울특별시,중구,자폐성,여자,21
202409,서울특별시,중구,정신,남자,124
202409,서울특별시,중구,정신,여자,90
202409,서울특별시,중구,신장,남자,131
202409,서울특별시,중구,신장,여자,116
202409,서울특별시,중구,심장,남자,10
202409,서울특별시,중구,심장,여자,6
202409,서울특별시,중구,호흡기,남자,27
202409,서울특별시,중구,호흡기,여자,4
202409,서울특별시,중구,간,남자,26
202409,서울특별시,중구,간,여자,9
202409,서울특별시,중구,안면,남자,2
202409,서울특별시,중구,안면,여자,6
202409,서울특별시,중구,장루.요루,남자,27
202409,서울특별시,중구,장루.요루,여자,13
202409,서울특별시,중구,뇌전증,남자,8
202409,서울특별시,중구,뇌전증,여자,7
202409,서울특별시,용산구,지체,남자,1508
202409,서울특별시,용산구,지체,여자,1241
202409,서울특별시,용산구,시각,남자,515
202409,서울특별시,용산구,시각,여자,322
202409,서울특별시,용산구,청각,남자,626
202409,서울특별시,용산구,청각,여자,501
202409,서울특별시,용산구,언어,남자,37
202409,서울특별시,용산구,언어,여자,16
202409,서울특별시,용산구,지적,남자,316
202409,서울특별시,용산구,지적,여자,193
202409,서울특별시,용산구,뇌병변,남자,414
202409,서울특별시,용산구,뇌병변,여자,270
202409,서울특별시,용산구,자폐성,남자,122
202409,서울특별시,용산구,자폐성,여자,24
202409,서울특별시,용산구,정신,남자,143
202409,서울특별시,용산구,정신,여자,111
202409,서울특별시,용산구,신장,남자,228
202409,서울특별시,용산구,신장,여자,121
202409,서울특별시,용산구,심장,남자,10
202409,서울특별시,용산구,심장,여자,5
202409,서울특별시,용산구,호흡기,남자,34
202409,서울특별시,용산구,호흡기,여자,13
202409,서울특별시,용산구,간,남자,53
202409,서울특별시,용산구,간,여자,12
202409,서울특별시,용산구,안면,남자,4
202409,서울특별시,용산구,장루.요루,남자,35
202409,서울특별시,용산구,장루.요루,여자,24
202409,서울특별시,용산구,뇌전증,남자,12
202409,서울특별시,용산구,뇌전증,여자,6
202409,서울특별시,성동구,지체,남자,2579
202409,서울특별시,성동구,지체,여자,2017
202409,서울특별시,성동구,시각,남자,620
202409,서울특별시,성동구,시각,여자,462
202409,서울특별시,성동구,청각,남자,970
202409,서울특별시,성동구,청각,여자,810
202409,서울특별시,성동구,언어,남자,67
202409,서울특별시,성동구,언어,여자,20
202409,서울특별시,성동구,지적,남자,421
202409,서울특별시,성동구,지적,여자,279
202409,서울특별시,성동구,뇌병변,남자,603
202409,서울특별시,성동구,뇌병변,여자,436
202409,서울특별시,성동구,자폐성,남자,228
202409,서울특별시,성동구,자폐성,여자,35
202409,서울특별시,성동구,정신,남자,208
202409,서울특별시,성동구,정신,여자,194
202409,서울특별시,성동구,신장,남자,300
202409,서울특별시,성동구,신장,여자,203
202409,서울특별시,성동구,심장,남자,17
202409,서울특별시,성동구,심장,여자,13
202409,서울특별시,성동구,호흡기,남자,53
202409,서울특별시,성동구,호흡기,여자,20
202409,서울특별시,성동구,간,남자,61
202409,서울특별시,성동구,간,여자,28
202409,서울특별시,성동구,안면,남자,6
202409,서울특별시,성동구,안면,여자,4
202409,서울특별시,성동구,장루.요루,남자,57
202409,서울특별시,성동구,장루.요루,여자,39
202409,서울특별시,성동구,뇌전증,남자,20
