통계연월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202206,서울특별시,종로구,지체,남자,1337
202206,서울특별시,종로구,지체,여자,1110
202206,서울특별시,종로구,시각,남자,431
202206,서울특별시,종로구,시각,여자,255
202206,서울특별시,종로구,청각,남자,547
202206,서울특별시,종로구,청각,여자,422
202206,서울특별시,종로구,언어,남자,33
202206,서울특별시,종로구,언어,여자,16
202206,서울특별시,종로구,지적,남자,232
202206,서울특별시,종로구,지적,여자,164
202206,서울특별시,종로구,뇌병변,남자,331
202206,서울특별시,종로구,뇌병변,여자,209
202206,서울특별시,종로구,자폐성,남자,90
202206,서울특별시,종로구,자폐성,여자,17
202206,서울특별시,종로구,정신,남자,135
202206,서울특별시,종로구,정신,여자,127
202206,서울특별시,종로구,신장,남자,156
202206,서울특별시,종로구,신장,여자,102
202206,서울특별시,종로구,심장,남자,6
202206,서울특별시,종로구,심장,여자,8
202206,서울특별시,종로구,호흡기,남자,19
202206,서울특별시,종로구,호흡기,여자,5
202206,서울특별시,종로구,간,남자,30
202206,서울특별시,종로구,간,여자,13
202206,서울특별시,종로구,안면,남자,3
202206,서울특별시,종로구,안면,여자,3
202206,서울특별시,종로구,장루.요루,남자,22
202206,서울특별시,종로구,장루.요루,여자,10
202206,서울특별시,종로구,뇌전증,남자,8
202206,서울특별시,종로구,뇌전증,여자,7
202206,서울특별시,중구,지체,남자,1330
202206,서울특별시,중구,지체,여자,1112
202206,서울특별시,중구,시각,남자,423
202206,서울특별시,중구,시각,여자,276
202206,서울특별시,중구,청각,남자,471
202206,서울특별시,중구,청각,여자,393
202206,서울특별시,중구,언어,남자,22
202206,서울특별시,중구,언어,여자,8
202206,서울특별시,중구,지적,남자,179
202206,서울특별시,중구,지적,여자,119
202206,서울특별시,중구,뇌병변,남자,354
202206,서울특별시,중구,뇌병변,여자,187
202206,서울특별시,중구,자폐성,남자,58
202206,서울특별시,중구,자폐성,여자,16
202206,서울특별시,중구,정신,남자,124
202206,서울특별시,중구,정신,여자,82
202206,서울특별시,중구,신장,남자,128
202206,서울특별시,중구,신장,여자,99
202206,서울특별시,중구,심장,남자,7
202206,서울특별시,중구,심장,여자,4
202206,서울특별시,중구,호흡기,남자,26
202206,서울특별시,중구,호흡기,여자,4
202206,서울특별시,중구,간,남자,30
202206,서울특별시,중구,간,여자,10
202206,서울특별시,중구,안면,남자,3
202206,서울특별시,중구,안면,여자,4
202206,서울특별시,중구,장루.요루,남자,27
202206,서울특별시,중구,장루.요루,여자,13
202206,서울특별시,중구,뇌전증,남자,12
202206,서울특별시,중구,뇌전증,여자,9
202206,서울특별시,용산구,지체,남자,1731
202206,서울특별시,용산구,지체,여자,1451
202206,서울특별시,용산구,시각,남자,556
202206,서울특별시,용산구,시각,여자,361
202206,서울특별시,용산구,청각,남자,623
202206,서울특별시,용산구,청각,여자,526
202206,서울특별시,용산구,언어,남자,42
202206,서울특별시,용산구,언어,여자,16
202206,서울특별시,용산구,지적,남자,325
202206,서울특별시,용산구,지적,여자,194
202206,서울특별시,용산구,뇌병변,남자,440
202206,서울특별시,용산구,뇌병변,여자,295
202206,서울특별시,용산구,자폐성,남자,111
202206,서울특별시,용산구,자폐성,여자,26
202206,서울특별시,용산구,정신,남자,150
202206,서울특별시,용산구,정신,여자,132
202206,서울특별시,용산구,신장,남자,223
202206,서울특별시,용산구,신장,여자,142
202206,서울특별시,용산구,심장,남자,12
202206,서울특별시,용산구,심장,여자,7
202206,서울특별시,용산구,호흡기,남자,34
202206,서울특별시,용산구,호흡기,여자,12
202206,서울특별시,용산구,간,남자,58
202206,서울특별시,용산구,간,여자,13
202206,서울특별시,용산구,안면,남자,4
202206,서울특별시,용산구,안면,여자,1
202206,서울특별시,용산구,장루.요루,남자,45
202206,서울특별시,용산구,장루.요루,여자,26
202206,서울특별시,용산구,뇌전증,남자,13
202206,서울특별시,용산구,뇌전증,여자,8
202206,서울특별시,성동구,지체,남자,2772
202206,서울특별시,성동구,지체,여자,2180
202206,서울특별시,성동구,시각,남자,645
202206,서울특별시,성동구,시각,여자,467
202206,서울특별시,성동구,청각,남자,922
202206,서울특별시,성동구,청각,여자,787
202206,서울특별시,성동구,언어,남자,82
202206,서울특별시,성동구,언어,여자,19
202206,서울특별시,성동구,지적,남자,422
202206,서울특별시,성동구,지적,여자,275
202206,서울특별시,성동구,뇌병변,남자,665
202206,서울특별시,성동구,뇌병변,여자,438
202206,서울특별시,성동구,자폐성,남자,172
202206,서울특별시,성동구,자폐성,여자,30
202206,서울특별시,성동구,정신,남자,212
202206,서울특별시,성동구,정신,여자,186
202206,서울특별시,성동구,신장,남자,292
202206,서울특별시,성동구,신장,여자,205
202206,서울특별시,성동구,심장,남자,19
202206,서울특별시,성동구,심장,여자,12
202206,서울특별시,성동구,호흡기,남자,66
