통계연월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202411,서울특별시,종로구,지체,남자,1248
202411,서울특별시,종로구,지체,여자,1049
202411,서울특별시,종로구,시각,남자,414
202411,서울특별시,종로구,시각,여자,241
202411,서울특별시,종로구,청각,남자,539
202411,서울특별시,종로구,청각,여자,407
202411,서울특별시,종로구,언어,남자,26
202411,서울특별시,종로구,언어,여자,15
202411,서울특별시,종로구,지적,남자,223
202411,서울특별시,종로구,지적,여자,159
202411,서울특별시,종로구,뇌병변,남자,312
202411,서울특별시,종로구,뇌병변,여자,221
202411,서울특별시,종로구,자폐성,남자,97
202411,서울특별시,종로구,자폐성,여자,24
202411,서울특별시,종로구,정신,남자,125
202411,서울특별시,종로구,정신,여자,127
202411,서울특별시,종로구,신장,남자,165
202411,서울특별시,종로구,신장,여자,102
202411,서울특별시,종로구,심장,남자,7
202411,서울특별시,종로구,심장,여자,7
202411,서울특별시,종로구,호흡기,남자,19
202411,서울특별시,종로구,호흡기,여자,7
202411,서울특별시,종로구,간,남자,25
202411,서울특별시,종로구,간,여자,13
202411,서울특별시,종로구,안면,남자,3
202411,서울특별시,종로구,안면,여자,5
202411,서울특별시,종로구,장루.요루,남자,23
202411,서울특별시,종로구,장루.요루,여자,13
202411,서울특별시,종로구,뇌전증,남자,7
202411,서울특별시,종로구,뇌전증,여자,7
202411,서울특별시,중구,지체,남자,1230
202411,서울특별시,중구,지체,여자,1022
202411,서울특별시,중구,시각,남자,385
202411,서울특별시,중구,시각,여자,246
202411,서울특별시,중구,청각,남자,470
202411,서울특별시,중구,청각,여자,431
202411,서울특별시,중구,언어,남자,19
202411,서울특별시,중구,언어,여자,10
202411,서울특별시,중구,지적,남자,178
202411,서울특별시,중구,지적,여자,125
202411,서울특별시,중구,뇌병변,남자,309
202411,서울특별시,중구,뇌병변,여자,194
202411,서울특별시,중구,자폐성,남자,71
202411,서울특별시,중구,자폐성,여자,20
202411,서울특별시,중구,정신,남자,123
202411,서울특별시,중구,정신,여자,92
202411,서울특별시,중구,신장,남자,130
202411,서울특별시,중구,신장,여자,111
202411,서울특별시,중구,심장,남자,10
202411,서울특별시,중구,심장,여자,6
202411,서울특별시,중구,호흡기,남자,27
202411,서울특별시,중구,호흡기,여자,3
202411,서울특별시,중구,간,남자,28
202411,서울특별시,중구,간,여자,11
202411,서울특별시,중구,안면,남자,2
202411,서울특별시,중구,안면,여자,7
202411,서울특별시,중구,장루.요루,남자,27
202411,서울특별시,중구,장루.요루,여자,13
202411,서울특별시,중구,뇌전증,남자,8
202411,서울특별시,중구,뇌전증,여자,7
202411,서울특별시,용산구,지체,남자,1496
202411,서울특별시,용산구,지체,여자,1231
202411,서울특별시,용산구,시각,남자,510
202411,서울특별시,용산구,시각,여자,319
202411,서울특별시,용산구,청각,남자,631
202411,서울특별시,용산구,청각,여자,495
202411,서울특별시,용산구,언어,남자,37
202411,서울특별시,용산구,언어,여자,16
202411,서울특별시,용산구,지적,남자,316
202411,서울특별시,용산구,지적,여자,197
202411,서울특별시,용산구,뇌병변,남자,418
202411,서울특별시,용산구,뇌병변,여자,259
202411,서울특별시,용산구,자폐성,남자,124
202411,서울특별시,용산구,자폐성,여자,25
202411,서울특별시,용산구,정신,남자,139
202411,서울특별시,용산구,정신,여자,112
202411,서울특별시,용산구,신장,남자,227
202411,서울특별시,용산구,신장,여자,126
202411,서울특별시,용산구,심장,남자,9
202411,서울특별시,용산구,심장,여자,6
202411,서울특별시,용산구,호흡기,남자,35
202411,서울특별시,용산구,호흡기,여자,13
202411,서울특별시,용산구,간,남자,51
202411,서울특별시,용산구,간,여자,14
202411,서울특별시,용산구,안면,남자,4
202411,서울특별시,용산구,장루.요루,남자,34
202411,서울특별시,용산구,장루.요루,여자,25
202411,서울특별시,용산구,뇌전증,남자,11
202411,서울특별시,용산구,뇌전증,여자,6
202411,서울특별시,성동구,지체,남자,2567
202411,서울특별시,성동구,지체,여자,1990
202411,서울특별시,성동구,시각,남자,627
202411,서울특별시,성동구,시각,여자,467
202411,서울특별시,성동구,청각,남자,985
202411,서울특별시,성동구,청각,여자,805
202411,서울특별시,성동구,언어,남자,65
202411,서울특별시,성동구,언어,여자,20
202411,서울특별시,성동구,지적,남자,418
202411,서울특별시,성동구,지적,여자,278
202411,서울특별시,성동구,뇌병변,남자,595
202411,서울특별시,성동구,뇌병변,여자,430
202411,서울특별시,성동구,자폐성,남자,234
202411,서울특별시,성동구,자폐성,여자,34
202411,서울특별시,성동구,정신,남자,210
202411,서울특별시,성동구,정신,여자,192
202411,서울특별시,성동구,신장,남자,293
202411,서울특별시,성동구,신장,여자,204
202411,서울특별시,성동구,심장,남자,17
202411,서울특별시,성동구,심장,여자,12
202411,서울특별시,성동구,호흡기,남자,50
202411,서울특별시,성동구,호흡기,여자,19
202411,서울특별시,성동구,간,남자,60
202411,서울특별시,성동구,간,여자,26
202411,서울특별시,성동구,안면,남자,6
202411,서울특별시,성동구,안면,여자,4
202411,서울특별시,성동구,장루.요루,남자,57
202411,서울특별시,성동구,장루.요루,여자,38
202411,서울특별시,성동구,뇌전증,남자,20
202411,서울특별시,성동구,뇌전증,여자,16
202411,서울특별시,광진구,지체,남자,2813
202411,서울특별시,광진구,지체,여자,2250
202411,서울특별시,광진구,시각,남자,781
202411,서울특별시,광진구,시각,여자,511
202411,서울특별시,광진구,청각,남자,1116
202411,서울특별시,광진구,청각,여자,843
202411,서울특별시,광진구,언어,남자,61
202411,서울특별시,광진구,언어,여자,28
202411,서울특별시,광진구,지적,남자,470
202411,서울특별시,광진구,지적,여자,340
202411,서울특별시,광진구,뇌병변,남자,630
202411,서울특별시,광진구,뇌병변,여자,463
202411,서울특별시,광진구,자폐성,남자,199
202411,서울특별시,광진구,자폐성,여자,39
202411,서울특별시,광진구,정신,남자,251
202411,서울특별시,광진구,정신,여자,245
202411,서울특별시,광진구,신장,남자,366
202411,서울특별시,광진구,신장,여자,270
202411,서울특별시,광진구,심장,남자,21
202411,서울특별시,광진구,심장,여자,9
202411,서울특별시,광진구,호흡기,남자,46
202411,서울특별시,광진구,호흡기,여자,9
202411,서울특별시,광진구,간,남자,49
202411,서울특별시,광진구,간,여자,23
202411,서울특별시,광진구,안면,남자,7
202411,서울특별시,광진구,안면,여자,3
202411,서울특별시,광진구,장루.요루,남자,84
202411,서울특별시,광진구,장루.요루,여자,32
202411,서울특별시,광진구,뇌전증,남자,24
202411,서울특별시,광진구,뇌전증,여자,21
202411,서울특별시,동대문구,지체,남자,3675
202411,서울특별시,동대문구,지체,여자,2967
202411,서울특별시,동대문구,시각,남자,916
202411,서울특별시,동대문구,시각,여자,554
202411,서울특별시,동대문구,청각,남자,1418
202411,서울특별시,동대문구,청각,여자,1161
202411,서울특별시,동대문구,언어,남자,95
202411,서울특별시,동대문구,언어,여자,35
202411,서울특별시,동대문구,지적,남자,599
202411,서울특별시,동대문구,지적,여자,345
202411,서울특별시,동대문구,뇌병변,남자,856
202411,서울특별시,동대문구,뇌병변,여자,591
202411,서울특별시,동대문구,자폐성,남자,201
202411,서울특별시,동대문구,자폐성,여자,42
202411,서울특별시,동대문구,정신,남자,327
202411,서울특별시,동대문구,정신,여자,299
202411,서울특별시,동대문구,신장,남자,440
202411,서울특별시,동대문구,신장,여자,306
202411,서울특별시,동대문구,심장,남자,19
202411,서울특별시,동대문구,심장,여자,14
202411,서울특별시,동대문구,호흡기,남자,58
202411,서울특별시,동대문구,호흡기,여자,16
202411,서울특별시,동대문구,간,남자,80
202411,서울특별시,동대문구,간,여자,42
202411,서울특별시,동대문구,안면,남자,9
202411,서울특별시,동대문구,안면,여자,8
202411,서울특별시,동대문구,장루.요루,남자,78
202411,서울특별시,동대문구,장루.요루,여자,51
202411,서울특별시,동대문구,뇌전증,남자,20
202411,서울특별시,동대문구,뇌전증,여자,17
202411,서울특별시,중랑구,지체,남자,5012
202411,서울특별시,중랑구,지체,여자,3905
202411,서울특별시,중랑구,시각,남자,1254
202411,서울특별시,중랑구,시각,여자,839
202411,서울특별시,중랑구,청각,남자,1557
202411,서울특별시,중랑구,청각,여자,1191
202411,서울특별시,중랑구,언어,남자,128
202411,서울특별시,중랑구,언어,여자,50
202411,서울특별시,중랑구,지적,남자,850
202411,서울특별시,중랑구,지적,여자,532
202411,서울특별시,중랑구,뇌병변,남자,1192
202411,서울특별시,중랑구,뇌병변,여자,793
202411,서울특별시,중랑구,자폐성,남자,271
202411,서울특별시,중랑구,자폐성,여자,57
202411,서울특별시,중랑구,정신,남자,428
202411,서울특별시,중랑구,정신,여자,455
202411,서울특별시,중랑구,신장,남자,604
202411,서울특별시,중랑구,신장,여자,429
202411,서울특별시,중랑구,심장,남자,28
202411,서울특별시,중랑구,심장,여자,13
202411,서울특별시,중랑구,호흡기,남자,104
202411,서울특별시,중랑구,호흡기,여자,28
202411,서울특별시,중랑구,간,남자,65
202411,서울특별시,중랑구,간,여자,41
202411,서울특별시,중랑구,안면,남자,6
202411,서울특별시,중랑구,안면,여자,11
202411,서울특별시,중랑구,장루.요루,남자,105
202411,서울특별시,중랑구,장루.요루,여자,63
202411,서울특별시,중랑구,뇌전증,남자,30
202411,서울특별시,중랑구,뇌전증,여자,38
202411,서울특별시,성북구,지체,남자,3878
202411,서울특별시,성북구,지체,여자,3231
202411,서울특별시,성북구,시각,남자,1119
202411,서울특별시,성북구,시각,여자,726
202411,서울특별시,성북구,청각,남자,1466
202411,서울특별시,성북구,청각,여자,1209
202411,서울특별시,성북구,언어,남자,114
202411,서울특별시,성북구,언어,여자,45
202411,서울특별시,성북구,지적,남자,719
202411,서울특별시,성북구,지적,여자,458
202411,서울특별시,성북구,뇌병변,남자,956
202411,서울특별시,성북구,뇌병변,여자,705
202411,서울특별시,성북구,자폐성,남자,287
202411,서울특별시,성북구,자폐성,여자,57
202411,서울특별시,성북구,정신,남자,314
202411,서울특별시,성북구,정신,여자,292
202411,서울특별시,성북구,신장,남자,503
202411,서울특별시,성북구,신장,여자,372
202411,서울특별시,성북구,심장,남자,22
202411,서울특별시,성북구,심장,여자,10
202411,서울특별시,성북구,호흡기,남자,63
202411,서울특별시,성북구,호흡기,여자,24
202411,서울특별시,성북구,간,남자,86
202411,서울특별시,성북구,간,여자,46
202411,서울특별시,성북구,안면,남자,9
202411,서울특별시,성북구,안면,여자,9
202411,서울특별시,성북구,장루.요루,남자,85
202411,서울특별시,성북구,장루.요루,여자,61
202411,서울특별시,성북구,뇌전증,남자,26
202411,서울특별시,성북구,뇌전증,여자,20
202411,서울특별시,강북구,지체,남자,3848
202411,서울특별시,강북구,지체,여자,3123
202411,서울특별시,강북구,시각,남자,1039
202411,서울특별시,강북구,시각,여자,831
202411,서울특별시,강북구,청각,남자,1552
202411,서울특별시,강북구,청각,여자,1301
202411,서울특별시,강북구,언어,남자,109
202411,서울특별시,강북구,언어,여자,46
202411,서울특별시,강북구,지적,남자,702
202411,서울특별시,강북구,지적,여자,539
202411,서울특별시,강북구,뇌병변,남자,913
202411,서울특별시,강북구,뇌병변,여자,626
202411,서울특별시,강북구,자폐성,남자,194
202411,서울특별시,강북구,자폐성,여자,38
202411,서울특별시,강북구,정신,남자,359
202411,서울특별시,강북구,정신,여자,370
202411,서울특별시,강북구,신장,남자,486
202411,서울특별시,강북구,신장,여자,338
202411,서울특별시,강북구,심장,남자,16
202411,서울특별시,강북구,심장,여자,12
202411,서울특별시,강북구,호흡기,남자,70
202411,서울특별시,강북구,호흡기,여자,20
202411,서울특별시,강북구,간,남자,61
202411,서울특별시,강북구,간,여자,37
202411,서울특별시,강북구,안면,남자,3
202411,서울특별시,강북구,안면,여자,4
202411,서울특별시,강북구,장루.요루,남자,87
202411,서울특별시,강북구,장루.요루,여자,50
202411,서울특별시,강북구,뇌전증,남자,25
202411,서울특별시,강북구,뇌전증,여자,24
202411,서울특별시,도봉구,지체,남자,3474
202411,서울특별시,도봉구,지체,여자,2710
202411,서울특별시,도봉구,시각,남자,937
202411,서울특별시,도봉구,시각,여자,638
202411,서울특별시,도봉구,청각,남자,1364
202411,서울특별시,도봉구,청각,여자,1078
202411,서울특별시,도봉구,언어,남자,70
202411,서울특별시,도봉구,언어,여자,40
202411,서울특별시,도봉구,지적,남자,710
202411,서울특별시,도봉구,지적,여자,444
202411,서울특별시,도봉구,뇌병변,남자,885
202411,서울특별시,도봉구,뇌병변,여자,640
202411,서울특별시,도봉구,자폐성,남자,204
202411,서울특별시,도봉구,자폐성,여자,45
202411,서울특별시,도봉구,정신,남자,378
202411,서울특별시,도봉구,정신,여자,323
202411,서울특별시,도봉구,신장,남자,423
202411,서울특별시,도봉구,신장,여자,322
202411,서울특별시,도봉구,심장,남자,25
202411,서울특별시,도봉구,심장,여자,8
202411,서울특별시,도봉구,호흡기,남자,44
202411,서울특별시,도봉구,호흡기,여자,15
202411,서울특별시,도봉구,간,남자,64
202411,서울특별시,도봉구,간,여자,39
202411,서울특별시,도봉구,안면,남자,10
202411,서울특별시,도봉구,안면,여자,6
202411,서울특별시,도봉구,장루.요루,남자,90
202411,서울특별시,도봉구,장루.요루,여자,49
202411,서울특별시,도봉구,뇌전증,남자,24
202411,서울특별시,도봉구,뇌전증,여자,14
202411,서울특별시,노원구,지체,남자,5675
202411,서울특별시,노원구,지체,여자,4849
202411,서울특별시,노원구,시각,남자,1499
202411,서울특별시,노원구,시각,여자,1166
202411,서울특별시,노원구,청각,남자,1952
202411,서울특별시,노원구,청각,여자,1833
202411,서울특별시,노원구,언어,남자,150
202411,서울특별시,노원구,언어,여자,78
202411,서울특별시,노원구,지적,남자,1389
202411,서울특별시,노원구,지적,여자,954
202411,서울특별시,노원구,뇌병변,남자,1464
202411,서울특별시,노원구,뇌병변,여자,1124
202411,서울특별시,노원구,자폐성,남자,389
202411,서울특별시,노원구,자폐성,여자,92
202411,서울특별시,노원구,정신,남자,650
202411,서울특별시,노원구,정신,여자,775
202411,서울특별시,노원구,신장,남자,690
202411,서울특별시,노원구,신장,여자,468
202411,서울특별시,노원구,심장,남자,55
202411,서울특별시,노원구,심장,여자,27
202411,서울특별시,노원구,호흡기,남자,87
202411,서울특별시,노원구,호흡기,여자,39
202411,서울특별시,노원구,간,남자,85
202411,서울특별시,노원구,간,여자,42
202411,서울특별시,노원구,안면,남자,16
202411,서울특별시,노원구,안면,여자,16
202411,서울특별시,노원구,장루.요루,남자,111
202411,서울특별시,노원구,장루.요루,여자,81
202411,서울특별시,노원구,뇌전증,남자,52
202411,서울특별시,노원구,뇌전증,여자,47
202411,서울특별시,은평구,지체,남자,4572
202411,서울특별시,은평구,지체,여자,3809
202411,서울특별시,은평구,시각,남자,1330
202411,서울특별시,은평구,시각,여자,940
202411,서울특별시,은평구,청각,남자,1867
202411,서울특별시,은평구,청각,여자,1507
202411,서울특별시,은평구,언어,남자,122
202411,서울특별시,은평구,언어,여자,48
202411,서울특별시,은평구,지적,남자,1229
202411,서울특별시,은평구,지적,여자,645
202411,서울특별시,은평구,뇌병변,남자,1241
202411,서울특별시,은평구,뇌병변,여자,865
202411,서울특별시,은평구,자폐성,남자,405
202411,서울특별시,은평구,자폐성,여자,77
202411,서울특별시,은평구,정신,남자,686
202411,서울특별시,은평구,정신,여자,429
202411,서울특별시,은평구,신장,남자,595
202411,서울특별시,은평구,신장,여자,383
202411,서울특별시,은평구,심장,남자,26
202411,서울특별시,은평구,심장,여자,18
202411,서울특별시,은평구,호흡기,남자,84
202411,서울특별시,은평구,호흡기,여자,33
202411,서울특별시,은평구,간,남자,109
202411,서울특별시,은평구,간,여자,55
202411,서울특별시,은평구,안면,남자,14
202411,서울특별시,은평구,안면,여자,11
202411,서울특별시,은평구,장루.요루,남자,118
202411,서울특별시,은평구,장루.요루,여자,68
202411,서울특별시,은평구,뇌전증,남자,32
202411,서울특별시,은평구,뇌전증,여자,34
202411,서울특별시,서대문구,지체,남자,2617
202411,서울특별시,서대문구,지체,여자,2278
202411,서울특별시,서대문구,시각,남자,735
202411,서울특별시,서대문구,시각,여자,514
202411,서울특별시,서대문구,청각,남자,1017
202411,서울특별시,서대문구,청각,여자,863
202411,서울특별시,서대문구,언어,남자,67
202411,서울특별시,서대문구,언어,여자,30
202411,서울특별시,서대문구,지적,남자,532
202411,서울특별시,서대문구,지적,여자,311
202411,서울특별시,서대문구,뇌병변,남자,679
202411,서울특별시,서대문구,뇌병변,여자,512
202411,서울특별시,서대문구,자폐성,남자,208
202411,서울특별시,서대문구,자폐성,여자,30
202411,서울특별시,서대문구,정신,남자,252
202411,서울특별시,서대문구,정신,여자,238
202411,서울특별시,서대문구,신장,남자,376
202411,서울특별시,서대문구,신장,여자,287
202411,서울특별시,서대문구,심장,남자,17
202411,서울특별시,서대문구,심장,여자,7
202411,서울특별시,서대문구,호흡기,남자,26
202411,서울특별시,서대문구,호흡기,여자,16
202411,서울특별시,서대문구,간,남자,75
202411,서울특별시,서대문구,간,여자,38
202411,서울특별시,서대문구,안면,남자,6
202411,서울특별시,서대문구,안면,여자,5
202411,서울특별시,서대문구,장루.요루,남자,61
202411,서울특별시,서대문구,장루.요루,여자,52
202411,서울특별시,서대문구,뇌전증,남자,21
202411,서울특별시,서대문구,뇌전증,여자,17
202411,서울특별시,마포구,지체,남자,2684
202411,서울특별시,마포구,지체,여자,2291
202411,서울특별시,마포구,시각,남자,838
202411,서울특별시,마포구,시각,여자,588
202411,서울특별시,마포구,청각,남자,1068
202411,서울특별시,마포구,청각,여자,903
202411,서울특별시,마포구,언어,남자,81
202411,서울특별시,마포구,언어,여자,27
202411,서울특별시,마포구,지적,남자,518
202411,서울특별시,마포구,지적,여자,352
202411,서울특별시,마포구,뇌병변,남자,703
202411,서울특별시,마포구,뇌병변,여자,556
202411,서울특별시,마포구,자폐성,남자,261
202411,서울특별시,마포구,자폐성,여자,51
202411,서울특별시,마포구,정신,남자,252
202411,서울특별시,마포구,정신,여자,234
202411,서울특별시,마포구,신장,남자,392
202411,서울특별시,마포구,신장,여자,278
202411,서울특별시,마포구,심장,남자,15
202411,서울특별시,마포구,심장,여자,9
202411,서울특별시,마포구,호흡기,남자,35
202411,서울특별시,마포구,호흡기,여자,19
202411,서울특별시,마포구,간,남자,62
202411,서울특별시,마포구,간,여자,32
202411,서울특별시,마포구,안면,남자,7
202411,서울특별시,마포구,안면,여자,8
202411,서울특별시,마포구,장루.요루,남자,70
202411,서울특별시,마포구,장루.요루,여자,46
202411,서울특별시,마포구,뇌전증,남자,23
202411,서울특별시,마포구,뇌전증,여자,17
202411,서울특별시,양천구,지체,남자,4100
202411,서울특별시,양천구,지체,여자,2979
202411,서울특별시,양천구,시각,남자,1012
202411,서울특별시,양천구,시각,여자,692
202411,서울특별시,양천구,청각,남자,1907
202411,서울특별시,양천구,청각,여자,1613
202411,서울특별시,양천구,언어,남자,107
202411,서울특별시,양천구,언어,여자,38
202411,서울특별시,양천구,지적,남자,752
202411,서울특별시,양천구,지적,여자,477
202411,서울특별시,양천구,뇌병변,남자,938
202411,서울특별시,양천구,뇌병변,여자,684
202411,서울특별시,양천구,자폐성,남자,330
202411,서울특별시,양천구,자폐성,여자,58
202411,서울특별시,양천구,정신,남자,309
202411,서울특별시,양천구,정신,여자,321
202411,서울특별시,양천구,신장,남자,479
202411,서울특별시,양천구,신장,여자,318
202411,서울특별시,양천구,심장,남자,40
202411,서울특별시,양천구,심장,여자,10
202411,서울특별시,양천구,호흡기,남자,61
202411,서울특별시,양천구,호흡기,여자,28
202411,서울특별시,양천구,간,남자,88
202411,서울특별시,양천구,간,여자,52
202411,서울특별시,양천구,안면,남자,8
202411,서울특별시,양천구,안면,여자,8
202411,서울특별시,양천구,장루.요루,남자,78
202411,서울특별시,양천구,장루.요루,여자,61
202411,서울특별시,양천구,뇌전증,남자,27
202411,서울특별시,양천구,뇌전증,여자,19
202411,서울특별시,강서구,지체,남자,6397
202411,서울특별시,강서구,지체,여자,4679
202411,서울특별시,강서구,시각,남자,1631
202411,서울특별시,강서구,시각,여자,1093
202411,서울특별시,강서구,청각,남자,2727
202411,서울특별시,강서구,청각,여자,2321
202411,서울특별시,강서구,언어,남자,155
202411,서울특별시,강서구,언어,여자,78
202411,서울특별시,강서구,지적,남자,1239
202411,서울특별시,강서구,지적,여자,854
202411,서울특별시,강서구,뇌병변,남자,1600
202411,서울특별시,강서구,뇌병변,여자,1082
202411,서울특별시,강서구,자폐성,남자,423
202411,서울특별시,강서구,자폐성,여자,103
202411,서울특별시,강서구,정신,남자,737
202411,서울특별시,강서구,정신,여자,811
202411,서울특별시,강서구,신장,남자,860
202411,서울특별시,강서구,신장,여자,510
202411,서울특별시,강서구,심장,남자,39
202411,서울특별시,강서구,심장,여자,15
202411,서울특별시,강서구,호흡기,남자,124
202411,서울특별시,강서구,호흡기,여자,50
202411,서울특별시,강서구,간,남자,108
202411,서울특별시,강서구,간,여자,55
202411,서울특별시,강서구,안면,남자,15
202411,서울특별시,강서구,안면,여자,13
202411,서울특별시,강서구,장루.요루,남자,128
202411,서울특별시,강서구,장루.요루,여자,61
202411,서울특별시,강서구,뇌전증,남자,60
202411,서울특별시,강서구,뇌전증,여자,51
202411,서울특별시,구로구,지체,남자,4425
202411,서울특별시,구로구,지체,여자,3137
202411,서울특별시,구로구,시각,남자,1116
202411,서울특별시,구로구,시각,여자,724
202411,서울특별시,구로구,청각,남자,2291
202411,서울특별시,구로구,청각,여자,1911
202411,서울특별시,구로구,언어,남자,114
202411,서울특별시,구로구,언어,여자,59
202411,서울특별시,구로구,지적,남자,788
202411,서울특별시,구로구,지적,여자,520
202411,서울특별시,구로구,뇌병변,남자,1024
202411,서울특별시,구로구,뇌병변,여자,632
202411,서울특별시,구로구,자폐성,남자,330
202411,서울특별시,구로구,자폐성,여자,77
202411,서울특별시,구로구,정신,남자,310
