통계연월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202404,서울특별시,종로구,지체,남자,1273
202404,서울특별시,종로구,지체,여자,1064
202404,서울특별시,종로구,시각,남자,418
202404,서울특별시,종로구,시각,여자,249
202404,서울특별시,종로구,청각,남자,548
202404,서울특별시,종로구,청각,여자,399
202404,서울특별시,종로구,언어,남자,27
202404,서울특별시,종로구,언어,여자,17
202404,서울특별시,종로구,지적,남자,230
202404,서울특별시,종로구,지적,여자,152
202404,서울특별시,종로구,뇌병변,남자,311
202404,서울특별시,종로구,뇌병변,여자,219
202404,서울특별시,종로구,자폐성,남자,98
202404,서울특별시,종로구,자폐성,여자,24
202404,서울특별시,종로구,정신,남자,120
202404,서울특별시,종로구,정신,여자,125
202404,서울특별시,종로구,신장,남자,164
202404,서울특별시,종로구,신장,여자,105
202404,서울특별시,종로구,심장,남자,7
202404,서울특별시,종로구,심장,여자,8
202404,서울특별시,종로구,호흡기,남자,18
202404,서울특별시,종로구,호흡기,여자,8
202404,서울특별시,종로구,간,남자,30
202404,서울특별시,종로구,간,여자,14
202404,서울특별시,종로구,안면,남자,3
202404,서울특별시,종로구,안면,여자,5
202404,서울특별시,종로구,장루.요루,남자,25
202404,서울특별시,종로구,장루.요루,여자,12
202404,서울특별시,종로구,뇌전증,남자,6
202404,서울특별시,종로구,뇌전증,여자,7
202404,서울특별시,중구,지체,남자,1265
202404,서울특별시,중구,지체,여자,1038
202404,서울특별시,중구,시각,남자,398
202404,서울특별시,중구,시각,여자,254
202404,서울특별시,중구,청각,남자,478
202404,서울특별시,중구,청각,여자,423
202404,서울특별시,중구,언어,남자,20
202404,서울특별시,중구,언어,여자,9
202404,서울특별시,중구,지적,남자,182
202404,서울특별시,중구,지적,여자,122
202404,서울특별시,중구,뇌병변,남자,330
202404,서울특별시,중구,뇌병변,여자,187
202404,서울특별시,중구,자폐성,남자,68
202404,서울특별시,중구,자폐성,여자,21
202404,서울특별시,중구,정신,남자,124
202404,서울특별시,중구,정신,여자,88
202404,서울특별시,중구,신장,남자,135
202404,서울특별시,중구,신장,여자,111
202404,서울특별시,중구,심장,남자,10
202404,서울특별시,중구,심장,여자,6
202404,서울특별시,중구,호흡기,남자,29
202404,서울특별시,중구,호흡기,여자,3
202404,서울특별시,중구,간,남자,27
202404,서울특별시,중구,간,여자,9
202404,서울특별시,중구,안면,남자,2
202404,서울특별시,중구,안면,여자,6
202404,서울특별시,중구,장루.요루,남자,29
202404,서울특별시,중구,장루.요루,여자,13
202404,서울특별시,중구,뇌전증,남자,8
202404,서울특별시,중구,뇌전증,여자,8
202404,서울특별시,용산구,지체,남자,1562
202404,서울특별시,용산구,지체,여자,1296
202404,서울특별시,용산구,시각,남자,521
202404,서울특별시,용산구,시각,여자,330
202404,서울특별시,용산구,청각,남자,636
202404,서울특별시,용산구,청각,여자,506
202404,서울특별시,용산구,언어,남자,35
202404,서울특별시,용산구,언어,여자,16
202404,서울특별시,용산구,지적,남자,325
202404,서울특별시,용산구,지적,여자,197
