통계연월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202212,서울특별시,종로구,지체,남자,1328
202212,서울특별시,종로구,지체,여자,1096
202212,서울특별시,종로구,시각,남자,429
202212,서울특별시,종로구,시각,여자,245
202212,서울특별시,종로구,청각,남자,545
202212,서울특별시,종로구,청각,여자,426
202212,서울특별시,종로구,언어,남자,29
202212,서울특별시,종로구,언어,여자,15
202212,서울특별시,종로구,지적,남자,236
202212,서울특별시,종로구,지적,여자,163
202212,서울특별시,종로구,뇌병변,남자,334
202212,서울특별시,종로구,뇌병변,여자,219
202212,서울특별시,종로구,자폐성,남자,90
202212,서울특별시,종로구,자폐성,여자,18
202212,서울특별시,종로구,정신,남자,128
202212,서울특별시,종로구,정신,여자,126
202212,서울특별시,종로구,신장,남자,153
202212,서울특별시,종로구,신장,여자,101
202212,서울특별시,종로구,심장,남자,6
202212,서울특별시,종로구,심장,여자,8
202212,서울특별시,종로구,호흡기,남자,18
202212,서울특별시,종로구,호흡기,여자,7
202212,서울특별시,종로구,간,남자,30
202212,서울특별시,종로구,간,여자,14
202212,서울특별시,종로구,안면,남자,2
202212,서울특별시,종로구,안면,여자,3
202212,서울특별시,종로구,장루.요루,남자,23
202212,서울특별시,종로구,장루.요루,여자,10
202212,서울특별시,종로구,뇌전증,남자,7
202212,서울특별시,종로구,뇌전증,여자,7
202212,서울특별시,중구,지체,남자,1305
202212,서울특별시,중구,지체,여자,1092
202212,서울특별시,중구,시각,남자,416
202212,서울특별시,중구,시각,여자,271
202212,서울특별시,중구,청각,남자,495
202212,서울특별시,중구,청각,여자,415
202212,서울특별시,중구,언어,남자,20
202212,서울특별시,중구,언어,여자,9
202212,서울특별시,중구,지적,남자,185
202212,서울특별시,중구,지적,여자,121
202212,서울특별시,중구,뇌병변,남자,339
202212,서울특별시,중구,뇌병변,여자,188
202212,서울특별시,중구,자폐성,남자,59
202212,서울특별시,중구,자폐성,여자,17
202212,서울특별시,중구,정신,남자,122
202212,서울특별시,중구,정신,여자,85
202212,서울특별시,중구,신장,남자,130
202212,서울특별시,중구,신장,여자,99
202212,서울특별시,중구,심장,남자,8
202212,서울특별시,중구,심장,여자,4
202212,서울특별시,중구,호흡기,남자,30
202212,서울특별시,중구,호흡기,여자,4
202212,서울특별시,중구,간,남자,29
202212,서울특별시,중구,간,여자,9
202212,서울특별시,중구,안면,남자,3
202212,서울특별시,중구,안면,여자,5
202212,서울특별시,중구,장루.요루,남자,25
202212,서울특별시,중구,장루.요루,여자,14
202212,서울특별시,중구,뇌전증,남자,11
202212,서울특별시,중구,뇌전증,여자,10
202212,서울특별시,용산구,지체,남자,1711
202212,서울특별시,용산구,지체,여자,1433
202212,서울특별시,용산구,시각,남자,567
202212,서울특별시,용산구,시각,여자,357
202212,서울특별시,용산구,청각,남자,657
202212,서울특별시,용산구,청각,여자,540
202212,서울특별시,용산구,언어,남자,46
202212,서울특별시,용산구,언어,여자,17
202212,서울특별시,용산구,지적,남자,331
202212,서울특별시,용산구,지적,여자,195
202212,서울특별시,용산구,뇌병변,남자,425
202212,서울특별시,용산구,뇌병변,여자,307
202212,서울특별시,용산구,자폐성,남자,115
202212,서울특별시,용산구,자폐성,여자,27
202212,서울특별시,용산구,정신,남자,149
202212,서울특별시,용산구,정신,여자,128
202212,서울특별시,용산구,신장,남자,226
202212,서울특별시,용산구,신장,여자,148
202212,서울특별시,용산구,심장,남자,12
202212,서울특별시,용산구,심장,여자,7
202212,서울특별시,용산구,호흡기,남자,34
202212,서울특별시,용산구,호흡기,여자,12
202212,서울특별시,용산구,간,남자,56
202212,서울특별시,용산구,간,여자,15
202212,서울특별시,용산구,안면,남자,4
202212,서울특별시,용산구,안면,여자,1
202212,서울특별시,용산구,장루.요루,남자,44
202212,서울특별시,용산구,장루.요루,여자,28
202212,서울특별시,용산구,뇌전증,남자,12
202212,서울특별시,용산구,뇌전증,여자,10
202212,서울특별시,성동구,지체,남자,2728
202212,서울특별시,성동구,지체,여자,2138
202212,서울특별시,성동구,시각,남자,645
202212,서울특별시,성동구,시각,여자,463
202212,서울특별시,성동구,청각,남자,931
202212,서울특별시,성동구,청각,여자,790
202212,서울특별시,성동구,언어,남자,79
202212,서울특별시,성동구,언어,여자,22
202212,서울특별시,성동구,지적,남자,428
202212,서울특별시,성동구,지적,여자,274
202212,서울특별시,성동구,뇌병변,남자,665
202212,서울특별시,성동구,뇌병변,여자,454
202212,서울특별시,성동구,자폐성,남자,182
202212,서울특별시,성동구,자폐성,여자,29
202212,서울특별시,성동구,정신,남자,210
202212,서울특별시,성동구,정신,여자,190
202212,서울특별시,성동구,신장,남자,297
202212,서울특별시,성동구,신장,여자,198
202212,서울특별시,성동구,심장,남자,19
202212,서울특별시,성동구,심장,여자,12
202212,서울특별시,성동구,호흡기,남자,64
202212,서울특별시,성동구,호흡기,여자,18
202212,서울특별시,성동구,간,남자,60
202212,서울특별시,성동구,간,여자,30
202212,서울특별시,성동구,안면,남자,8
202212,서울특별시,성동구,안면,여자,4
202212,서울특별시,성동구,장루.요루,남자,57
202212,서울특별시,성동구,장루.요루,여자,37
202212,서울특별시,성동구,뇌전증,남자,23
202212,서울특별시,성동구,뇌전증,여자,18
202212,서울특별시,광진구,지체,남자,2943
202212,서울특별시,광진구,지체,여자,2350
202212,서울특별시,광진구,시각,남자,791
202212,서울특별시,광진구,시각,여자,509
202212,서울특별시,광진구,청각,남자,1064
202212,서울특별시,광진구,청각,여자,780
202212,서울특별시,광진구,언어,남자,62
202212,서울특별시,광진구,언어,여자,28
202212,서울특별시,광진구,지적,남자,464
202212,서울특별시,광진구,지적,여자,339
202212,서울특별시,광진구,뇌병변,남자,666
202212,서울특별시,광진구,뇌병변,여자,489
202212,서울특별시,광진구,자폐성,남자,179
202212,서울특별시,광진구,자폐성,여자,31
202212,서울특별시,광진구,정신,남자,255
202212,서울특별시,광진구,정신,여자,262
202212,서울특별시,광진구,신장,남자,346
202212,서울특별시,광진구,신장,여자,259
202212,서울특별시,광진구,심장,남자,22
202212,서울특별시,광진구,심장,여자,10
202212,서울특별시,광진구,호흡기,남자,49
202212,서울특별시,광진구,호흡기,여자,8
202212,서울특별시,광진구,간,남자,44
202212,서울특별시,광진구,간,여자,21
202212,서울특별시,광진구,안면,남자,5
202212,서울특별시,광진구,안면,여자,4
202212,서울특별시,광진구,장루.요루,남자,84
202212,서울특별시,광진구,장루.요루,여자,31
202212,서울특별시,광진구,뇌전증,남자,29
202212,서울특별시,광진구,뇌전증,여자,18
202212,서울특별시,동대문구,지체,남자,3869
202212,서울특별시,동대문구,지체,여자,3059
202212,서울특별시,동대문구,시각,남자,925
202212,서울특별시,동대문구,시각,여자,553
202212,서울특별시,동대문구,청각,남자,1384
202212,서울특별시,동대문구,청각,여자,1106
202212,서울특별시,동대문구,언어,남자,105
202212,서울특별시,동대문구,언어,여자,36
202212,서울특별시,동대문구,지적,남자,584
202212,서울특별시,동대문구,지적,여자,329
202212,서울특별시,동대문구,뇌병변,남자,901
202212,서울특별시,동대문구,뇌병변,여자,621
202212,서울특별시,동대문구,자폐성,남자,165
202212,서울특별시,동대문구,자폐성,여자,28
202212,서울특별시,동대문구,정신,남자,343
202212,서울특별시,동대문구,정신,여자,298
202212,서울특별시,동대문구,신장,남자,415
202212,서울특별시,동대문구,신장,여자,297
202212,서울특별시,동대문구,심장,남자,23
202212,서울특별시,동대문구,심장,여자,11
202212,서울특별시,동대문구,호흡기,남자,61
202212,서울특별시,동대문구,호흡기,여자,14
202212,서울특별시,동대문구,간,남자,71
202212,서울특별시,동대문구,간,여자,36
202212,서울특별시,동대문구,안면,남자,10
202212,서울특별시,동대문구,안면,여자,8
202212,서울특별시,동대문구,장루.요루,남자,69
202212,서울특별시,동대문구,장루.요루,여자,45
202212,서울특별시,동대문구,뇌전증,남자,23
202212,서울특별시,동대문구,뇌전증,여자,19
202212,서울특별시,중랑구,지체,남자,5191
202212,서울특별시,중랑구,지체,여자,4004
202212,서울특별시,중랑구,시각,남자,1236
202212,서울특별시,중랑구,시각,여자,845
202212,서울특별시,중랑구,청각,남자,1493
202212,서울특별시,중랑구,청각,여자,1137
202212,서울특별시,중랑구,언어,남자,131
202212,서울특별시,중랑구,언어,여자,50
202212,서울특별시,중랑구,지적,남자,832
202212,서울특별시,중랑구,지적,여자,513
202212,서울특별시,중랑구,뇌병변,남자,1233
202212,서울특별시,중랑구,뇌병변,여자,824
202212,서울특별시,중랑구,자폐성,남자,229
202212,서울특별시,중랑구,자폐성,여자,46
202212,서울특별시,중랑구,정신,남자,430
