통계연월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202410,서울특별시,종로구,지체,남자,1252
202410,서울특별시,종로구,지체,여자,1057
202410,서울특별시,종로구,시각,남자,414
202410,서울특별시,종로구,시각,여자,239
202410,서울특별시,종로구,청각,남자,537
202410,서울특별시,종로구,청각,여자,404
202410,서울특별시,종로구,언어,남자,26
202410,서울특별시,종로구,언어,여자,15
202410,서울특별시,종로구,지적,남자,224
202410,서울특별시,종로구,지적,여자,158
202410,서울특별시,종로구,뇌병변,남자,312
202410,서울특별시,종로구,뇌병변,여자,219
202410,서울특별시,종로구,자폐성,남자,97
202410,서울특별시,종로구,자폐성,여자,24
202410,서울특별시,종로구,정신,남자,123
202410,서울특별시,종로구,정신,여자,128
202410,서울특별시,종로구,신장,남자,163
202410,서울특별시,종로구,신장,여자,104
202410,서울특별시,종로구,심장,남자,8
202410,서울특별시,종로구,심장,여자,7
202410,서울특별시,종로구,호흡기,남자,19
202410,서울특별시,종로구,호흡기,여자,7
202410,서울특별시,종로구,간,남자,26
202410,서울특별시,종로구,간,여자,14
202410,서울특별시,종로구,안면,남자,3
202410,서울특별시,종로구,안면,여자,5
202410,서울특별시,종로구,장루.요루,남자,23
202410,서울특별시,종로구,장루.요루,여자,12
202410,서울특별시,종로구,뇌전증,남자,7
202410,서울특별시,종로구,뇌전증,여자,7
202410,서울특별시,중구,지체,남자,1242
202410,서울특별시,중구,지체,여자,1030
202410,서울특별시,중구,시각,남자,389
202410,서울특별시,중구,시각,여자,250
202410,서울특별시,중구,청각,남자,475
202410,서울특별시,중구,청각,여자,432
202410,서울특별시,중구,언어,남자,19
202410,서울특별시,중구,언어,여자,10
202410,서울특별시,중구,지적,남자,179
202410,서울특별시,중구,지적,여자,127
202410,서울특별시,중구,뇌병변,남자,317
202410,서울특별시,중구,뇌병변,여자,191
202410,서울특별시,중구,자폐성,남자,69
202410,서울특별시,중구,자폐성,여자,20
202410,서울특별시,중구,정신,남자,126
202410,서울특별시,중구,정신,여자,91
202410,서울특별시,중구,신장,남자,131
202410,서울특별시,중구,신장,여자,115
202410,서울특별시,중구,심장,남자,11
202410,서울특별시,중구,심장,여자,6
202410,서울특별시,중구,호흡기,남자,27
202410,서울특별시,중구,호흡기,여자,4
202410,서울특별시,중구,간,남자,28
202410,서울특별시,중구,간,여자,10
202410,서울특별시,중구,안면,남자,2
202410,서울특별시,중구,안면,여자,6
202410,서울특별시,중구,장루.요루,남자,27
202410,서울특별시,중구,장루.요루,여자,13
202410,서울특별시,중구,뇌전증,남자,8
202410,서울특별시,중구,뇌전증,여자,7
202410,서울특별시,용산구,지체,남자,1497
202410,서울특별시,용산구,지체,여자,1229
202410,서울특별시,용산구,시각,남자,511
202410,서울특별시,용산구,시각,여자,318
202410,서울특별시,용산구,청각,남자,626
202410,서울특별시,용산구,청각,여자,495
202410,서울특별시,용산구,언어,남자,37
202410,서울특별시,용산구,언어,여자,16
202410,서울특별시,용산구,지적,남자,316
202410,서울특별시,용산구,지적,여자,196
202410,서울특별시,용산구,뇌병변,남자,416
202410,서울특별시,용산구,뇌병변,여자,261
202410,서울특별시,용산구,자폐성,남자,123
202410,서울특별시,용산구,자폐성,여자,25
202410,서울특별시,용산구,정신,남자,141
202410,서울특별시,용산구,정신,여자,111
202410,서울특별시,용산구,신장,남자,223
202410,서울특별시,용산구,신장,여자,123
202410,서울특별시,용산구,심장,남자,10
202410,서울특별시,용산구,심장,여자,6
202410,서울특별시,용산구,호흡기,남자,34
202410,서울특별시,용산구,호흡기,여자,13
202410,서울특별시,용산구,간,남자,52
202410,서울특별시,용산구,간,여자,13
202410,서울특별시,용산구,안면,남자,4
202410,서울특별시,용산구,장루.요루,남자,35
202410,서울특별시,용산구,장루.요루,여자,25
202410,서울특별시,용산구,뇌전증,남자,11
202410,서울특별시,용산구,뇌전증,여자,6
202410,서울특별시,성동구,지체,남자,2577
202410,서울특별시,성동구,지체,여자,2005
202410,서울특별시,성동구,시각,남자,624
202410,서울특별시,성동구,시각,여자,463
202410,서울특별시,성동구,청각,남자,981
202410,서울특별시,성동구,청각,여자,806
202410,서울특별시,성동구,언어,남자,66
202410,서울특별시,성동구,언어,여자,20
202410,서울특별시,성동구,지적,남자,421
202410,서울특별시,성동구,지적,여자,277
202410,서울특별시,성동구,뇌병변,남자,602
202410,서울특별시,성동구,뇌병변,여자,433
202410,서울특별시,성동구,자폐성,남자,230
202410,서울특별시,성동구,자폐성,여자,34
202410,서울특별시,성동구,정신,남자,211
202410,서울특별시,성동구,정신,여자,194
202410,서울특별시,성동구,신장,남자,293
202410,서울특별시,성동구,신장,여자,204
202410,서울특별시,성동구,심장,남자,17
202410,서울특별시,성동구,심장,여자,12
202410,서울특별시,성동구,호흡기,남자,52
202410,서울특별시,성동구,호흡기,여자,20
202410,서울특별시,성동구,간,남자,60
202410,서울특별시,성동구,간,여자,27
202410,서울특별시,성동구,안면,남자,6
202410,서울특별시,성동구,안면,여자,4
202410,서울특별시,성동구,장루.요루,남자,57
202410,서울특별시,성동구,장루.요루,여자,38
202410,서울특별시,성동구,뇌전증,남자,20
202410,서울특별시,성동구,뇌전증,여자,17
202410,서울특별시,광진구,지체,남자,2817
202410,서울특별시,광진구,지체,여자,2247
202410,서울특별시,광진구,시각,남자,781
202410,서울특별시,광진구,시각,여자,510
202410,서울특별시,광진구,청각,남자,1114
202410,서울특별시,광진구,청각,여자,838
202410,서울특별시,광진구,언어,남자,62
202410,서울특별시,광진구,언어,여자,28
202410,서울특별시,광진구,지적,남자,475
202410,서울특별시,광진구,지적,여자,343
202410,서울특별시,광진구,뇌병변,남자,631
202410,서울특별시,광진구,뇌병변,여자,466
202410,서울특별시,광진구,자폐성,남자,198
202410,서울특별시,광진구,자폐성,여자,39
202410,서울특별시,광진구,정신,남자,251
202410,서울특별시,광진구,정신,여자,247
202410,서울특별시,광진구,신장,남자,365
202410,서울특별시,광진구,신장,여자,268
202410,서울특별시,광진구,심장,남자,21
202410,서울특별시,광진구,심장,여자,9
202410,서울특별시,광진구,호흡기,남자,45
202410,서울특별시,광진구,호흡기,여자,9
202410,서울특별시,광진구,간,남자,48
202410,서울특별시,광진구,간,여자,23
202410,서울특별시,광진구,안면,남자,7
202410,서울특별시,광진구,안면,여자,5
202410,서울특별시,광진구,장루.요루,남자,83
202410,서울특별시,광진구,장루.요루,여자,33
202410,서울특별시,광진구,뇌전증,남자,25
202410,서울특별시,광진구,뇌전증,여자,20
202410,서울특별시,동대문구,지체,남자,3682
202410,서울특별시,동대문구,지체,여자,2975
202410,서울특별시,동대문구,시각,남자,918
202410,서울특별시,동대문구,시각,여자,557
202410,서울특별시,동대문구,청각,남자,1409
202410,서울특별시,동대문구,청각,여자,1161
202410,서울특별시,동대문구,언어,남자,97
202410,서울특별시,동대문구,언어,여자,34
202410,서울특별시,동대문구,지적,남자,602
202410,서울특별시,동대문구,지적,여자,346
202410,서울특별시,동대문구,뇌병변,남자,856
202410,서울특별시,동대문구,뇌병변,여자,592
202410,서울특별시,동대문구,자폐성,남자,201
202410,서울특별시,동대문구,자폐성,여자,42
202410,서울특별시,동대문구,정신,남자,328
202410,서울특별시,동대문구,정신,여자,297
202410,서울특별시,동대문구,신장,남자,442
202410,서울특별시,동대문구,신장,여자,303
202410,서울특별시,동대문구,심장,남자,19
202410,서울특별시,동대문구,심장,여자,14
202410,서울특별시,동대문구,호흡기,남자,61
202410,서울특별시,동대문구,호흡기,여자,16
202410,서울특별시,동대문구,간,남자,81
202410,서울특별시,동대문구,간,여자,40
202410,서울특별시,동대문구,안면,남자,9
202410,서울특별시,동대문구,안면,여자,8
202410,서울특별시,동대문구,장루.요루,남자,76
202410,서울특별시,동대문구,장루.요루,여자,51
202410,서울특별시,동대문구,뇌전증,남자,20
