통계연월,통계시도명,통계시군구명,연령,성별,등록장애인수
202502,서울특별시,종로구,2,남자,1
202502,서울특별시,종로구,2,여자,2
202502,서울특별시,종로구,3,여자,2
202502,서울특별시,종로구,4,남자,2
202502,서울특별시,종로구,4,여자,1
202502,서울특별시,종로구,5,남자,2
202502,서울특별시,종로구,6,남자,3
202502,서울특별시,종로구,6,여자,4
202502,서울특별시,종로구,7,남자,11
202502,서울특별시,종로구,7,여자,3
202502,서울특별시,종로구,8,남자,9
202502,서울특별시,종로구,8,여자,4
202502,서울특별시,종로구,9,남자,5
202502,서울특별시,종로구,9,여자,2
202502,서울특별시,종로구,10,남자,8
202502,서울특별시,종로구,10,여자,7
202502,서울특별시,종로구,11,남자,8
202502,서울특별시,종로구,11,여자,3
202502,서울특별시,종로구,12,남자,8
202502,서울특별시,종로구,12,여자,2
202502,서울특별시,종로구,13,남자,7
202502,서울특별시,종로구,13,여자,3
202502,서울특별시,종로구,14,남자,10
202502,서울특별시,종로구,14,여자,4
202502,서울특별시,종로구,15,남자,3
202502,서울특별시,종로구,15,여자,2
202502,서울특별시,종로구,16,남자,11
202502,서울특별시,종로구,16,여자,8
202502,서울특별시,종로구,17,남자,12
202502,서울특별시,종로구,17,여자,6
202502,서울특별시,종로구,18,남자,9
202502,서울특별시,종로구,18,여자,8
202502,서울특별시,종로구,19,남자,10
202502,서울특별시,종로구,19,여자,5
202502,서울특별시,종로구,20,남자,12
202502,서울특별시,종로구,20,여자,11
202502,서울특별시,종로구,21,남자,12
202502,서울특별시,종로구,21,여자,5
202502,서울특별시,종로구,22,남자,16
202502,서울특별시,종로구,22,여자,4
202502,서울특별시,종로구,23,남자,15
202502,서울특별시,종로구,23,여자,10
202502,서울특별시,종로구,24,남자,11
202502,서울특별시,종로구,24,여자,17
202502,서울특별시,종로구,25,남자,9
202502,서울특별시,종로구,25,여자,11
202502,서울특별시,종로구,26,남자,12
202502,서울특별시,종로구,26,여자,15
202502,서울특별시,종로구,27,남자,17
202502,서울특별시,종로구,27,여자,10
202502,서울특별시,종로구,28,남자,16
202502,서울특별시,종로구,28,여자,7
202502,서울특별시,종로구,29,남자,13
202502,서울특별시,종로구,29,여자,10
202502,서울특별시,종로구,30,남자,13
202502,서울특별시,종로구,30,여자,11
202502,서울특별시,종로구,31,남자,16
202502,서울특별시,종로구,31,여자,9
202502,서울특별시,종로구,32,남자,21
202502,서울특별시,종로구,32,여자,12
202502,서울특별시,종로구,33,남자,22
202502,서울특별시,종로구,33,여자,4
202502,서울특별시,종로구,34,남자,19
202502,서울특별시,종로구,34,여자,13
202502,서울특별시,종로구,35,남자,19
202502,서울특별시,종로구,35,여자,9
202502,서울특별시,종로구,36,남자,14
202502,서울특별시,종로구,36,여자,9
202502,서울특별시,종로구,37,남자,20
202502,서울특별시,종로구,37,여자,7
202502,서울특별시,종로구,38,남자,16
202502,서울특별시,종로구,38,여자,15
202502,서울특별시,종로구,39,남자,21
202502,서울특별시,종로구,39,여자,9
202502,서울특별시,종로구,40,남자,19
202502,서울특별시,종로구,40,여자,17
202502,서울특별시,종로구,41,남자,19
202502,서울특별시,종로구,41,여자,10
202502,서울특별시,종로구,42,남자,14
202502,서울특별시,종로구,42,여자,14
202502,서울특별시,종로구,43,남자,18
202502,서울특별시,종로구,43,여자,17
202502,서울특별시,종로구,44,남자,22
202502,서울특별시,종로구,44,여자,14
202502,서울특별시,종로구,45,남자,24
202502,서울특별시,종로구,45,여자,10
202502,서울특별시,종로구,46,남자,22
202502,서울특별시,종로구,46,여자,8
202502,서울특별시,종로구,47,남자,21
202502,서울특별시,종로구,47,여자,15
202502,서울특별시,종로구,48,남자,36
202502,서울특별시,종로구,48,여자,13
202502,서울특별시,종로구,49,남자,29
202502,서울특별시,종로구,49,여자,15
202502,서울특별시,종로구,50,남자,31
202502,서울특별시,종로구,50,여자,18
202502,서울특별시,종로구,51,남자,41
202502,서울특별시,종로구,51,여자,22
202502,서울특별시,종로구,52,남자,39
202502,서울특별시,종로구,52,여자,28
202502,서울특별시,종로구,53,남자,47
202502,서울특별시,종로구,53,여자,13
202502,서울특별시,종로구,54,남자,59
202502,서울특별시,종로구,54,여자,20
202502,서울특별시,종로구,55,남자,48
202502,서울특별시,종로구,55,여자,18
202502,서울특별시,종로구,56,남자,71
202502,서울특별시,종로구,56,여자,31
202502,서울특별시,종로구,57,남자,79
202502,서울특별시,종로구,57,여자,29
202502,서울특별시,종로구,58,남자,51
202502,서울특별시,종로구,58,여자,27
202502,서울특별시,종로구,59,남자,69
202502,서울특별시,종로구,59,여자,28
202502,서울특별시,종로구,60,남자,73
202502,서울특별시,종로구,60,여자,25
202502,서울특별시,종로구,61,남자,77
202502,서울특별시,종로구,61,여자,30
202502,서울특별시,종로구,62,남자,87
202502,서울특별시,종로구,62,여자,24
202502,서울특별시,종로구,63,남자,87
202502,서울특별시,종로구,63,여자,21
202502,서울특별시,종로구,64,남자,83
202502,서울특별시,종로구,64,여자,48
202502,서울특별시,종로구,65,남자,85
202502,서울특별시,종로구,65,여자,42
202502,서울특별시,종로구,66,남자,75
202502,서울특별시,종로구,66,여자,43
202502,서울특별시,종로구,67,남자,80
202502,서울특별시,종로구,67,여자,41
202502,서울특별시,종로구,68,남자,97
202502,서울특별시,종로구,68,여자,40
202502,서울특별시,종로구,69,남자,91
202502,서울특별시,종로구,69,여자,58
202502,서울특별시,종로구,70,남자,76
202502,서울특별시,종로구,70,여자,55
202502,서울특별시,종로구,71,남자,60
202502,서울특별시,종로구,71,여자,39
202502,서울특별시,종로구,72,남자,67
202502,서울특별시,종로구,72,여자,70
202502,서울특별시,종로구,73,남자,56
202502,서울특별시,종로구,73,여자,45
202502,서울특별시,종로구,74,남자,42
202502,서울특별시,종로구,74,여자,56
202502,서울특별시,종로구,75,남자,72
202502,서울특별시,종로구,75,여자,42
202502,서울특별시,종로구,76,남자,68
202502,서울특별시,종로구,76,여자,59
202502,서울특별시,종로구,77,남자,77
202502,서울특별시,종로구,77,여자,67
202502,서울특별시,종로구,78,남자,54
202502,서울특별시,종로구,78,여자,67
202502,서울특별시,종로구,79,남자,52
202502,서울특별시,종로구,79,여자,54
202502,서울특별시,종로구,80,남자,68
202502,서울특별시,종로구,80,여자,70
202502,서울특별시,종로구,81,남자,67
202502,서울특별시,종로구,81,여자,76
202502,서울특별시,종로구,82,남자,83
202502,서울특별시,종로구,82,여자,97
202502,서울특별시,종로구,83,남자,60
202502,서울특별시,종로구,83,여자,90
202502,서울특별시,종로구,84,남자,48
202502,서울특별시,종로구,84,여자,71
202502,서울특별시,종로구,85,남자,41
202502,서울특별시,종로구,85,여자,70
202502,서울특별시,종로구,86,남자,53
202502,서울특별시,종로구,86,여자,56
202502,서울특별시,종로구,87,남자,34
202502,서울특별시,종로구,87,여자,60
202502,서울특별시,종로구,88,남자,22
202502,서울특별시,종로구,88,여자,49
202502,서울특별시,종로구,89,남자,7
202502,서울특별시,종로구,89,여자,44
202502,서울특별시,종로구,90,남자,19
202502,서울특별시,종로구,90,여자,39
202502,서울특별시,종로구,91,남자,16
202502,서울특별시,종로구,91,여자,22
202502,서울특별시,종로구,92,남자,15
202502,서울특별시,종로구,92,여자,21
202502,서울특별시,종로구,93,남자,8
202502,서울특별시,종로구,93,여자,11
202502,서울특별시,종로구,94,남자,8
202502,서울특별시,종로구,94,여자,14
202502,서울특별시,종로구,95,남자,6
202502,서울특별시,종로구,95,여자,13
202502,서울특별시,종로구,96,남자,1
202502,서울특별시,종로구,96,여자,10
202502,서울특별시,종로구,97,남자,1
202502,서울특별시,종로구,97,여자,5
202502,서울특별시,종로구,98,남자,2
202502,서울특별시,종로구,98,여자,2
202502,서울특별시,종로구,99,남자,2
202502,서울특별시,종로구,99,여자,2
202502,서울특별시,종로구,100,남자,2
202502,서울특별시,종로구,100,여자,1
202502,서울특별시,종로구,102,남자,1
202502,서울특별시,종로구,102,여자,2
202502,서울특별시,중구,2,남자,1
202502,서울특별시,중구,2,여자,3
202502,서울특별시,중구,3,남자,2
202502,서울특별시,중구,4,남자,3
202502,서울특별시,중구,4,여자,2
202502,서울특별시,중구,5,남자,3
202502,서울특별시,중구,6,남자,5
202502,서울특별시,중구,6,여자,1
202502,서울특별시,중구,7,남자,2
202502,서울특별시,중구,7,여자,5
202502,서울특별시,중구,8,남자,3
202502,서울특별시,중구,8,여자,3
202502,서울특별시,중구,9,남자,11
202502,서울특별시,중구,10,남자,2
202502,서울특별시,중구,10,여자,5
202502,서울특별시,중구,11,남자,6
202502,서울특별시,중구,11,여자,2
202502,서울특별시,중구,12,남자,6
202502,서울특별시,중구,12,여자,3
202502,서울특별시,중구,13,남자,2
202502,서울특별시,중구,13,여자,2
202502,서울특별시,중구,14,남자,2
202502,서울특별시,중구,15,남자,9
202502,서울특별시,중구,15,여자,2
202502,서울특별시,중구,16,남자,2
202502,서울특별시,중구,16,여자,3
202502,서울특별시,중구,17,남자,3
202502,서울특별시,중구,17,여자,2
202502,서울특별시,중구,18,남자,4
202502,서울특별시,중구,18,여자,7
202502,서울특별시,중구,19,남자,6
202502,서울특별시,중구,19,여자,3
202502,서울특별시,중구,20,남자,2
202502,서울특별시,중구,20,여자,3
202502,서울특별시,중구,21,남자,4
202502,서울특별시,중구,21,여자,1
202502,서울특별시,중구,22,남자,10
202502,서울특별시,중구,22,여자,5
202502,서울특별시,중구,23,남자,7
202502,서울특별시,중구,23,여자,3
202502,서울특별시,중구,24,남자,5
202502,서울특별시,중구,24,여자,4
202502,서울특별시,중구,25,남자,12
202502,서울특별시,중구,25,여자,4
202502,서울특별시,중구,26,남자,6
202502,서울특별시,중구,26,여자,4
202502,서울특별시,중구,27,남자,10
202502,서울특별시,중구,27,여자,11
202502,서울특별시,중구,28,남자,12
202502,서울특별시,중구,28,여자,4
202502,서울특별시,중구,29,남자,22
202502,서울특별시,중구,29,여자,7
202502,서울특별시,중구,30,남자,11
202502,서울특별시,중구,30,여자,7
202502,서울특별시,중구,31,남자,9
202502,서울특별시,중구,31,여자,9
202502,서울특별시,중구,32,남자,19
202502,서울특별시,중구,32,여자,9
202502,서울특별시,중구,33,남자,13
202502,서울특별시,중구,33,여자,9
202502,서울특별시,중구,34,남자,9
202502,서울특별시,중구,34,여자,11
202502,서울특별시,중구,35,남자,13
202502,서울특별시,중구,35,여자,7
202502,서울특별시,중구,36,남자,19
202502,서울특별시,중구,36,여자,7
202502,서울특별시,중구,37,남자,15
202502,서울특별시,중구,37,여자,5
202502,서울특별시,중구,38,남자,14
202502,서울특별시,중구,38,여자,8
202502,서울특별시,중구,39,남자,11
202502,서울특별시,중구,39,여자,14
202502,서울특별시,중구,40,남자,15
202502,서울특별시,중구,40,여자,13
202502,서울특별시,중구,41,남자,15
202502,서울특별시,중구,41,여자,10
202502,서울특별시,중구,42,남자,20
202502,서울특별시,중구,42,여자,8
202502,서울특별시,중구,43,남자,23
202502,서울특별시,중구,43,여자,15
202502,서울특별시,중구,44,남자,23
202502,서울특별시,중구,44,여자,15
202502,서울특별시,중구,45,남자,34
202502,서울특별시,중구,45,여자,12
202502,서울특별시,중구,46,남자,30
202502,서울특별시,중구,46,여자,12
202502,서울특별시,중구,47,남자,29
202502,서울특별시,중구,47,여자,4
202502,서울특별시,중구,48,남자,30
202502,서울특별시,중구,48,여자,10
202502,서울특별시,중구,49,남자,31
202502,서울특별시,중구,49,여자,15
202502,서울특별시,중구,50,남자,41
202502,서울특별시,중구,50,여자,18
202502,서울특별시,중구,51,남자,23
202502,서울특별시,중구,51,여자,20
202502,서울특별시,중구,52,남자,42
202502,서울특별시,중구,52,여자,28
202502,서울특별시,중구,53,남자,43
202502,서울특별시,중구,53,여자,22
202502,서울특별시,중구,54,남자,43
202502,서울특별시,중구,54,여자,30
202502,서울특별시,중구,55,남자,50
202502,서울특별시,중구,55,여자,22
202502,서울특별시,중구,56,남자,50
202502,서울특별시,중구,56,여자,17
202502,서울특별시,중구,57,남자,69
202502,서울특별시,중구,57,여자,23
202502,서울특별시,중구,58,남자,49
202502,서울특별시,중구,58,여자,22
202502,서울특별시,중구,59,남자,50
202502,서울특별시,중구,59,여자,26
202502,서울특별시,중구,60,남자,53
202502,서울특별시,중구,60,여자,20
202502,서울특별시,중구,61,남자,64
202502,서울특별시,중구,61,여자,30
202502,서울특별시,중구,62,남자,73
202502,서울특별시,중구,62,여자,35
202502,서울특별시,중구,63,남자,71
202502,서울특별시,중구,63,여자,38
202502,서울특별시,중구,64,남자,109
202502,서울특별시,중구,64,여자,43
202502,서울특별시,중구,65,남자,89
202502,서울특별시,중구,65,여자,38
202502,서울특별시,중구,66,남자,77
202502,서울특별시,중구,66,여자,52
202502,서울특별시,중구,67,남자,81
202502,서울특별시,중구,67,여자,50
202502,서울특별시,중구,68,남자,82
202502,서울특별시,중구,68,여자,52
202502,서울특별시,중구,69,남자,104
202502,서울특별시,중구,69,여자,55
202502,서울특별시,중구,70,남자,86
202502,서울특별시,중구,70,여자,54
202502,서울특별시,중구,71,남자,62
202502,서울특별시,중구,71,여자,43
202502,서울특별시,중구,72,남자,66
202502,서울특별시,중구,72,여자,51
202502,서울특별시,중구,73,남자,74
202502,서울특별시,중구,73,여자,48
202502,서울특별시,중구,74,남자,61
202502,서울특별시,중구,74,여자,53
202502,서울특별시,중구,75,남자,67
202502,서울특별시,중구,75,여자,50
202502,서울특별시,중구,76,남자,94
202502,서울특별시,중구,76,여자,55
202502,서울특별시,중구,77,남자,76
202502,서울특별시,중구,77,여자,69
202502,서울특별시,중구,78,남자,55
202502,서울특별시,중구,78,여자,83
202502,서울특별시,중구,79,남자,64
202502,서울특별시,중구,79,여자,66
202502,서울특별시,중구,80,남자,48
202502,서울특별시,중구,80,여자,79
202502,서울특별시,중구,81,남자,49
202502,서울특별시,중구,81,여자,70
202502,서울특별시,중구,82,남자,68
202502,서울특별시,중구,82,여자,88
202502,서울특별시,중구,83,남자,70
202502,서울특별시,중구,83,여자,77
202502,서울특별시,중구,84,남자,42
202502,서울특별시,중구,84,여자,58
202502,서울특별시,중구,85,남자,48
202502,서울특별시,중구,85,여자,58
202502,서울특별시,중구,86,남자,25
202502,서울특별시,중구,86,여자,50
202502,서울특별시,중구,87,남자,25
202502,서울특별시,중구,87,여자,45
202502,서울특별시,중구,88,남자,19
202502,서울특별시,중구,88,여자,50
202502,서울특별시,중구,89,남자,17
202502,서울특별시,중구,89,여자,47
202502,서울특별시,중구,90,남자,11
202502,서울특별시,중구,90,여자,32
202502,서울특별시,중구,91,남자,13
202502,서울특별시,중구,91,여자,36
202502,서울특별시,중구,92,남자,8
202502,서울특별시,중구,92,여자,23
202502,서울특별시,중구,93,남자,6
202502,서울특별시,중구,93,여자,17
202502,서울특별시,중구,94,남자,6
202502,서울특별시,중구,94,여자,7
202502,서울특별시,중구,95,남자,5
202502,서울특별시,중구,95,여자,12
202502,서울특별시,중구,96,남자,3
202502,서울특별시,중구,96,여자,7
202502,서울특별시,중구,97,남자,4
202502,서울특별시,중구,97,여자,11
202502,서울특별시,중구,98,여자,3
202502,서울특별시,중구,99,남자,1
202502,서울특별시,중구,99,여자,1
202502,서울특별시,중구,100,여자,2
202502,서울특별시,중구,101,여자,1
202502,서울특별시,중구,103,여자,1
202502,서울특별시,용산구,1,남자,2
202502,서울특별시,용산구,2,여자,2
202502,서울특별시,용산구,3,여자,1
202502,서울특별시,용산구,4,남자,6
202502,서울특별시,용산구,4,여자,2
202502,서울특별시,용산구,5,남자,8
202502,서울특별시,용산구,5,여자,4
202502,서울특별시,용산구,6,남자,12
202502,서울특별시,용산구,6,여자,4
202502,서울특별시,용산구,7,남자,11
202502,서울특별시,용산구,7,여자,7
202502,서울특별시,용산구,8,남자,15
202502,서울특별시,용산구,8,여자,9
202502,서울특별시,용산구,9,남자,12
202502,서울특별시,용산구,9,여자,3
202502,서울특별시,용산구,10,남자,10
202502,서울특별시,용산구,10,여자,3
202502,서울특별시,용산구,11,남자,9
202502,서울특별시,용산구,11,여자,5
202502,서울특별시,용산구,12,남자,18
202502,서울특별시,용산구,12,여자,9
202502,서울특별시,용산구,13,남자,8
202502,서울특별시,용산구,13,여자,4
202502,서울특별시,용산구,14,남자,16
202502,서울특별시,용산구,14,여자,8
202502,서울특별시,용산구,15,남자,15
202502,서울특별시,용산구,15,여자,7
202502,서울특별시,용산구,16,남자,10
202502,서울특별시,용산구,16,여자,5
202502,서울특별시,용산구,17,남자,9
202502,서울특별시,용산구,17,여자,6
202502,서울특별시,용산구,18,남자,9
202502,서울특별시,용산구,18,여자,3
202502,서울특별시,용산구,19,남자,10
202502,서울특별시,용산구,19,여자,7
202502,서울특별시,용산구,20,남자,14
202502,서울특별시,용산구,20,여자,4
202502,서울특별시,용산구,21,남자,15
202502,서울특별시,용산구,21,여자,9
202502,서울특별시,용산구,22,남자,7
202502,서울특별시,용산구,22,여자,13
202502,서울특별시,용산구,23,남자,15
202502,서울특별시,용산구,23,여자,3
202502,서울특별시,용산구,24,남자,12
202502,서울특별시,용산구,24,여자,9
202502,서울특별시,용산구,25,남자,26
202502,서울특별시,용산구,25,여자,8
202502,서울특별시,용산구,26,남자,12
202502,서울특별시,용산구,26,여자,12
202502,서울특별시,용산구,27,남자,19
202502,서울특별시,용산구,27,여자,10
202502,서울특별시,용산구,28,남자,24
202502,서울특별시,용산구,28,여자,9
202502,서울특별시,용산구,29,남자,19
202502,서울특별시,용산구,29,여자,11
202502,서울특별시,용산구,30,남자,26
202502,서울특별시,용산구,30,여자,8
202502,서울특별시,용산구,31,남자,16
202502,서울특별시,용산구,31,여자,10
202502,서울특별시,용산구,32,남자,24
202502,서울특별시,용산구,32,여자,11
202502,서울특별시,용산구,33,남자,29
202502,서울특별시,용산구,33,여자,10
202502,서울특별시,용산구,34,남자,22
202502,서울특별시,용산구,34,여자,14
202502,서울특별시,용산구,35,남자,29
202502,서울특별시,용산구,35,여자,10
202502,서울특별시,용산구,36,남자,29
202502,서울특별시,용산구,36,여자,17
202502,서울특별시,용산구,37,남자,19
202502,서울특별시,용산구,37,여자,10
202502,서울특별시,용산구,38,남자,29
202502,서울특별시,용산구,38,여자,11
202502,서울특별시,용산구,39,남자,23
202502,서울특별시,용산구,39,여자,16
202502,서울특별시,용산구,40,남자,12
202502,서울특별시,용산구,40,여자,8
202502,서울특별시,용산구,41,남자,31
202502,서울특별시,용산구,41,여자,10
202502,서울특별시,용산구,42,남자,30
202502,서울특별시,용산구,42,여자,14
202502,서울특별시,용산구,43,남자,23
202502,서울특별시,용산구,43,여자,14
202502,서울특별시,용산구,44,남자,26
202502,서울특별시,용산구,44,여자,20
202502,서울특별시,용산구,45,남자,44
202502,서울특별시,용산구,45,여자,12
202502,서울특별시,용산구,46,남자,30
202502,서울특별시,용산구,46,여자,14
202502,서울특별시,용산구,47,남자,38
202502,서울특별시,용산구,47,여자,10
202502,서울특별시,용산구,48,남자,38
202502,서울특별시,용산구,48,여자,17
202502,서울특별시,용산구,49,남자,46
202502,서울특별시,용산구,49,여자,20
202502,서울특별시,용산구,50,남자,42
202502,서울특별시,용산구,50,여자,24
202502,서울특별시,용산구,51,남자,48
202502,서울특별시,용산구,51,여자,23
202502,서울특별시,용산구,52,남자,52
202502,서울특별시,용산구,52,여자,18
202502,서울특별시,용산구,53,남자,55
202502,서울특별시,용산구,53,여자,29
202502,서울특별시,용산구,54,남자,69
202502,서울특별시,용산구,54,여자,25
202502,서울특별시,용산구,55,남자,89
202502,서울특별시,용산구,55,여자,28
202502,서울특별시,용산구,56,남자,70
202502,서울특별시,용산구,56,여자,37
202502,서울특별시,용산구,57,남자,83
202502,서울특별시,용산구,57,여자,26
202502,서울특별시,용산구,58,남자,71
202502,서울특별시,용산구,58,여자,22
202502,서울특별시,용산구,59,남자,73
202502,서울특별시,용산구,59,여자,30
202502,서울특별시,용산구,60,남자,90
202502,서울특별시,용산구,60,여자,38
202502,서울특별시,용산구,61,남자,83
202502,서울특별시,용산구,61,여자,39
202502,서울특별시,용산구,62,남자,94
202502,서울특별시,용산구,62,여자,41
202502,서울특별시,용산구,63,남자,113
202502,서울특별시,용산구,63,여자,51
202502,서울특별시,용산구,64,남자,93
202502,서울특별시,용산구,64,여자,51
202502,서울특별시,용산구,65,남자,94
202502,서울특별시,용산구,65,여자,50
202502,서울특별시,용산구,66,남자,100
202502,서울특별시,용산구,66,여자,49
202502,서울특별시,용산구,67,남자,82
202502,서울특별시,용산구,67,여자,62
202502,서울특별시,용산구,68,남자,98
202502,서울특별시,용산구,68,여자,67
202502,서울특별시,용산구,69,남자,109
202502,서울특별시,용산구,69,여자,43
202502,서울특별시,용산구,70,남자,97
202502,서울특별시,용산구,70,여자,66
202502,서울특별시,용산구,71,남자,83
202502,서울특별시,용산구,71,여자,59
202502,서울특별시,용산구,72,남자,79
202502,서울특별시,용산구,72,여자,68
202502,서울특별시,용산구,73,남자,77
202502,서울특별시,용산구,73,여자,59
202502,서울특별시,용산구,74,남자,81
202502,서울특별시,용산구,74,여자,58
202502,서울특별시,용산구,75,남자,98
202502,서울특별시,용산구,75,여자,72
202502,서울특별시,용산구,76,남자,87
202502,서울특별시,용산구,76,여자,70
202502,서울특별시,용산구,77,남자,89
202502,서울특별시,용산구,77,여자,93
202502,서울특별시,용산구,78,남자,81
202502,서울특별시,용산구,78,여자,73
202502,서울특별시,용산구,79,남자,77
202502,서울특별시,용산구,79,여자,61
202502,서울특별시,용산구,80,남자,60
202502,서울특별시,용산구,80,여자,86
202502,서울특별시,용산구,81,남자,61
202502,서울특별시,용산구,81,여자,68
202502,서울특별시,용산구,82,남자,85
202502,서울특별시,용산구,82,여자,99
202502,서울특별시,용산구,83,남자,68
202502,서울특별시,용산구,83,여자,91
202502,서울특별시,용산구,84,남자,67
202502,서울특별시,용산구,84,여자,69
202502,서울특별시,용산구,85,남자,52
202502,서울특별시,용산구,85,여자,97
202502,서울특별시,용산구,86,남자,50
202502,서울특별시,용산구,86,여자,71
202502,서울특별시,용산구,87,남자,42
202502,서울특별시,용산구,87,여자,79
202502,서울특별시,용산구,88,남자,40
202502,서울특별시,용산구,88,여자,65
202502,서울특별시,용산구,89,남자,37
202502,서울특별시,용산구,89,여자,45
202502,서울특별시,용산구,90,남자,20
202502,서울특별시,용산구,90,여자,49
202502,서울특별시,용산구,91,남자,13
202502,서울특별시,용산구,91,여자,32
202502,서울특별시,용산구,92,남자,16
202502,서울특별시,용산구,92,여자,32
202502,서울특별시,용산구,93,남자,18
202502,서울특별시,용산구,93,여자,26
202502,서울특별시,용산구,94,남자,9
202502,서울특별시,용산구,94,여자,14
202502,서울특별시,용산구,95,남자,7
202502,서울특별시,용산구,95,여자,11
202502,서울특별시,용산구,96,남자,3
202502,서울특별시,용산구,96,여자,7
202502,서울특별시,용산구,97,남자,2
202502,서울특별시,용산구,97,여자,3
202502,서울특별시,용산구,98,남자,3
202502,서울특별시,용산구,98,여자,2
202502,서울특별시,용산구,99,남자,2
202502,서울특별시,용산구,99,여자,6
202502,서울특별시,용산구,100,남자,2
202502,서울특별시,용산구,100,여자,1
202502,서울특별시,용산구,101,여자,2
202502,서울특별시,용산구,111,여자,1
202502,서울특별시,성동구,2,남자,3
202502,서울특별시,성동구,3,남자,4
202502,서울특별시,성동구,3,여자,2
202502,서울특별시,성동구,4,남자,11
202502,서울특별시,성동구,5,남자,8
202502,서울특별시,성동구,5,여자,6
202502,서울특별시,성동구,6,남자,26
202502,서울특별시,성동구,6,여자,5
202502,서울특별시,성동구,7,남자,22
202502,서울특별시,성동구,7,여자,5
202502,서울특별시,성동구,8,남자,30
202502,서울특별시,성동구,8,여자,6
202502,서울특별시,성동구,9,남자,13
202502,서울특별시,성동구,9,여자,9
202502,서울특별시,성동구,10,남자,22
202502,서울특별시,성동구,10,여자,5
202502,서울특별시,성동구,11,남자,21
202502,서울특별시,성동구,11,여자,10
202502,서울특별시,성동구,12,남자,16
202502,서울특별시,성동구,12,여자,5
202502,서울특별시,성동구,13,남자,17
202502,서울특별시,성동구,13,여자,5
202502,서울특별시,성동구,14,남자,8
202502,서울특별시,성동구,14,여자,8
202502,서울특별시,성동구,15,남자,15
202502,서울특별시,성동구,15,여자,4
202502,서울특별시,성동구,16,남자,10
202502,서울특별시,성동구,16,여자,7
202502,서울특별시,성동구,17,남자,24
202502,서울특별시,성동구,17,여자,10
202502,서울특별시,성동구,18,남자,12
202502,서울특별시,성동구,18,여자,8
202502,서울특별시,성동구,19,남자,13
202502,서울특별시,성동구,19,여자,10
202502,서울특별시,성동구,20,남자,24
202502,서울특별시,성동구,20,여자,6
202502,서울특별시,성동구,21,남자,13
202502,서울특별시,성동구,21,여자,10
202502,서울특별시,성동구,22,남자,18
202502,서울특별시,성동구,22,여자,15
202502,서울특별시,성동구,23,남자,22
202502,서울특별시,성동구,23,여자,13
202502,서울특별시,성동구,24,남자,31
202502,서울특별시,성동구,24,여자,20
202502,서울특별시,성동구,25,남자,21
202502,서울특별시,성동구,25,여자,23
202502,서울특별시,성동구,26,남자,26
202502,서울특별시,성동구,26,여자,24
202502,서울특별시,성동구,27,남자,27
202502,서울특별시,성동구,27,여자,18
202502,서울특별시,성동구,28,남자,27
202502,서울특별시,성동구,28,여자,17
202502,서울특별시,성동구,29,남자,39
202502,서울특별시,성동구,29,여자,20
202502,서울특별시,성동구,30,남자,24
202502,서울특별시,성동구,30,여자,17
202502,서울특별시,성동구,31,남자,23
202502,서울특별시,성동구,31,여자,13
202502,서울특별시,성동구,32,남자,30
202502,서울특별시,성동구,32,여자,18
202502,서울특별시,성동구,33,남자,28
202502,서울특별시,성동구,33,여자,11
202502,서울특별시,성동구,34,남자,32
202502,서울특별시,성동구,34,여자,20
202502,서울특별시,성동구,35,남자,27
202502,서울특별시,성동구,35,여자,19
202502,서울특별시,성동구,36,남자,29
202502,서울특별시,성동구,36,여자,18
202502,서울특별시,성동구,37,남자,30
202502,서울특별시,성동구,37,여자,12
202502,서울특별시,성동구,38,남자,31
202502,서울특별시,성동구,38,여자,13
202502,서울특별시,성동구,39,남자,29
202502,서울특별시,성동구,39,여자,11
202502,서울특별시,성동구,40,남자,22
202502,서울특별시,성동구,40,여자,16
202502,서울특별시,성동구,41,남자,40
202502,서울특별시,성동구,41,여자,20
202502,서울특별시,성동구,42,남자,48
202502,서울특별시,성동구,42,여자,18
202502,서울특별시,성동구,43,남자,52
202502,서울특별시,성동구,43,여자,19
202502,서울특별시,성동구,44,남자,39
202502,서울특별시,성동구,44,여자,21
202502,서울특별시,성동구,45,남자,40
202502,서울특별시,성동구,45,여자,22
202502,서울특별시,성동구,46,남자,42
202502,서울특별시,성동구,46,여자,24
202502,서울특별시,성동구,47,남자,52
202502,서울특별시,성동구,47,여자,20
202502,서울특별시,성동구,48,남자,64
202502,서울특별시,성동구,48,여자,30
202502,서울특별시,성동구,49,남자,57
202502,서울특별시,성동구,49,여자,29
202502,서울특별시,성동구,50,남자,69
202502,서울특별시,성동구,50,여자,37
202502,서울특별시,성동구,51,남자,59
202502,서울특별시,성동구,51,여자,46
202502,서울특별시,성동구,52,남자,86
202502,서울특별시,성동구,52,여자,39
202502,서울특별시,성동구,53,남자,84
202502,서울특별시,성동구,53,여자,32
202502,서울특별시,성동구,54,남자,95
202502,서울특별시,성동구,54,여자,43
202502,서울특별시,성동구,55,남자,94
202502,서울특별시,성동구,55,여자,57
202502,서울특별시,성동구,56,남자,128
202502,서울특별시,성동구,56,여자,61
202502,서울특별시,성동구,57,남자,117
202502,서울특별시,성동구,57,여자,55
202502,서울특별시,성동구,58,남자,119
202502,서울특별시,성동구,58,여자,55
202502,서울특별시,성동구,59,남자,107
202502,서울특별시,성동구,59,여자,43
202502,서울특별시,성동구,60,남자,146
202502,서울특별시,성동구,60,여자,53
202502,서울특별시,성동구,61,남자,146
